,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東置賜郡高畠町大字安久津672-1,0238-52-4411,有限会社　斉藤畜産食肉卸センター,齋藤正,東置賜郡高畠町安久津６７２－１,0238-52-4411,有限会社　斉藤畜産食肉卸センター,12,1201,食肉販売業（一般）,2195,2022/7/13,2022/7/13,,置賜保健所,有限会社　斉藤畜産食肉卸センター,0238,0238-52-4411,,,,東置賜郡高畠町安久津６７２－１,山形県東置賜郡高畠町安久津６７２－１,,48610,山形県,東置賜郡高畠町,安久津,,2022/07/13,2022/07/13,,,有限会社　斉藤畜産食肉卸センター,齋藤正,0238-52-4411,東置賜郡高畠町大字安久津672-1,山形県東置賜郡高畠町安久津６７２－１,,48610,山形県,東置賜郡高畠町,安久津,2195,,食肉販売業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,有限会社斉藤畜産食肉卸センター,有限会社斉藤畜産食肉卸センタ,有限会社斉藤畜産食肉卸センター,,1,,,,,
,,大河原勉,,東置賜郡高畠町高畠２６８－１,0238-52-5210,レストラントムトム,1,101,飲食店営業（一般食堂・レストラン）,2196,2022/7/13,2022/7/13,,置賜保健所,レストラントムトム,0238,0238-52-5210,,,,東置賜郡高畠町高畠２６８－１,山形県東置賜郡高畠町高畠２６８－１,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/13,2022/07/13,,,,,,,,,,,,,2196,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,レストラントムトム,レストラントムトム,,,1,,,,,
,,木村隆一,,東置賜郡高畠町高畠１０４７,0238-52-0030,大坂屋,1,124,飲食店営業（菓子等）,2197,2022/7/13,2022/7/13,,置賜保健所,大坂屋,0238,0238-52-0030,,,,東置賜郡高畠町高畠１０４７,山形県東置賜郡高畠町高畠１０４７,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/13,2022/07/13,,,,,,,,,,,,,2197,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,大坂屋,大坂屋,,,2,,,,,
,,木村隆一,,東置賜郡高畠町高畠１０４７,0238-52-0030,大坂屋,3,301,菓子製造業,2198,2022/7/13,2022/7/13,,置賜保健所,大坂屋,0238,0238-52-0030,,,,東置賜郡高畠町高畠１０４７,山形県東置賜郡高畠町高畠１０４７,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/13,2022/07/13,,,,,,,,,,,,,2198,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,大坂屋,大坂屋,,,2,,,,,
,,片桐登代子,,米沢市中央四丁目２－９,09043131239,居酒屋　たこちゃん,1,118,飲食店営業（その他）,2199,2022/7/13,2022/7/13,,置賜保健所,居酒屋　たこちゃん,0238,090-4313-1239,,,,米沢市中央四丁目２－９,山形県米沢市中央４丁目２－９,,46839,山形県,米沢市,中央４,,2022/07/13,2022/07/13,,,,,,,,,,,,,2199,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　たこちゃん,居酒屋たこちゃん,,,1,,,,,
,,鈴木輝雅,,米沢市塩井町塩野１４９０番地１８,0238-37-9121,ファミリーマート米沢塩井町店,1,114,飲食店営業（コンビニエンス）,2200,2022/7/15,2022/7/15,,置賜保健所,ファミリーマート米沢塩井町店,0238,0238-37-9121,,,,米沢市塩井町塩野１４９０番地１８,山形県米沢市塩井町塩野１４９０番地１８,,46925,山形県,米沢市,塩井町塩野,,2022/07/15,2022/07/15,,,,,,,,,,,,,2200,,コンビニエンスストア,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ファミリーマート米沢塩井町店,ファミリマト米沢塩井町店,,ファミリーマート,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
東置賜郡高畠町安久津2270,0238520343,株式会社三和フーズ,髙川昇,東置賜郡高畠町安久津２２７０,0238-52-0343,株式会社　三和フーズ,3,304,菓子製造業（あん類）,2203,2022/7/19,2022/7/19,,置賜保健所,株式会社　三和フーズ,0238,0238-52-0343,,,,東置賜郡高畠町安久津２２７０,山形県東置賜郡高畠町安久津２２７０,,48610,山形県,東置賜郡高畠町,安久津,,2022/07/19,2022/07/19,,,株式会社三和フーズ,髙川昇,0238-52-0343,東置賜郡高畠町安久津2270,山形県東置賜郡高畠町安久津２２７０,,48610,山形県,東置賜郡高畠町,安久津,2203,,菓子製造業,（あん類）,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社三和フーズ,株式会社三和フズ,株式会社三和フーズ,,2,,,,,
東置賜郡高畠町安久津2270,0238520343,株式会社三和フーズ,髙川昇,東置賜郡高畠町安久津２２７０,0238-52-0343,株式会社　三和フーズ,32,3201,そうざい製造業,2204,2022/7/19,2022/7/19,,置賜保健所,株式会社　三和フーズ,0238,0238-52-0343,,,,東置賜郡高畠町安久津２２７０,山形県東置賜郡高畠町安久津２２７０,,48610,山形県,東置賜郡高畠町,安久津,,2022/07/19,2022/07/19,,,株式会社三和フーズ,髙川昇,0238-52-0343,東置賜郡高畠町安久津2270,山形県東置賜郡高畠町安久津２２７０,,48610,山形県,東置賜郡高畠町,安久津,2204,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社三和フーズ,株式会社三和フズ,株式会社三和フーズ,,2,,,,,
東置賜郡高畠町福沢１４１－１,0238-57-4456,株式会社菓子工房ＣＯＣＯイズミヤ,庄司薫,東置賜郡高畠町福沢１４１－１,0238-57-4456,株式会社菓子工房ＣＯＣＯイズミヤ,1,118,飲食店営業（その他）,2209,2022/7/19,2022/7/19,,置賜保健所,株式会社菓子工房ＣＯＣＯイズミヤ,0238,0238-57-4456,,,,東置賜郡高畠町福沢１４１－１,山形県東置賜郡高畠町福沢１４１－１,,48641,山形県,東置賜郡高畠町,福沢,,2022/07/19,2022/07/19,,,株式会社菓子工房ＣＯＣＯイズミヤ,庄司薫,0238-57-4456,東置賜郡高畠町福沢１４１－１,山形県東置賜郡高畠町福沢１４１－１,,48641,山形県,東置賜郡高畠町,福沢,2209,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社菓子工房ＣＯＣＯイズミヤ,株式会社菓子工房ＣＯＣＯイズミヤ,株式会社菓子工房ＣＯＣＯイズミヤ,,1,,,,,
東置賜郡高畠町福沢１４１－１,0238-57-4456,株式会社菓子工房ＣＯＣＯイズミヤ,庄司薫,東置賜郡高畠町糠野目１３１８,0238-57-3335,菓子工房イズミヤ,3,301,菓子製造業,2210,2022/7/19,2022/7/19,,置賜保健所,菓子工房イズミヤ,0238,0238-57-3335,,,,東置賜郡高畠町糠野目１３１８,山形県東置賜郡高畠町糠野目１３１８,,48637,山形県,東置賜郡高畠町,糠野目,,2022/07/19,2022/07/19,,,株式会社菓子工房ＣＯＣＯイズミヤ,庄司薫,0238-57-4456,東置賜郡高畠町福沢１４１－１,山形県東置賜郡高畠町福沢１４１－１,,48641,山形県,東置賜郡高畠町,福沢,2210,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,菓子工房イズミヤ,菓子工房イズミヤ,株式会社菓子工房ＣＯＣＯイズミヤ,,1,,,,,
東置賜郡高畠町高畠2130-3,0238-51-1108,株式会社りんご苑,安部和彦,東置賜郡高畠町高畠２１１８－６,0238511082,りんご苑セントラルキッチン本部２,32,3201,そうざい製造業,2211,2022/7/15,2022/7/15,,置賜保健所,りんご苑セントラルキッチン本部２,0238,0238-51-1082,,,,東置賜郡高畠町高畠２１１８－６,山形県東置賜郡高畠町高畠２１１８－６,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/15,2022/07/15,,,株式会社りんご苑,安部和彦,0238-51-1108,東置賜郡高畠町高畠2130-3,山形県東置賜郡高畠町高畠２１３０－３,,48629,山形県,東置賜郡高畠町,高畠,2211,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,りんご苑セントラルキッチン本部２,りんご苑セントラルキッチン本部２,株式会社りんご苑,,1,,,,,
東置賜郡高畠町高畠2130-3,0238-51-1108,株式会社りんご苑,安部和彦,東置賜郡高畠町高畠２１３０－３,0238511108,ジェラード工房　りんご苑,5,501,アイスクリーム類製造業,2212,2022/7/15,2022/7/15,,置賜保健所,ジェラード工房　りんご苑,0238,0238-51-1108,,,,東置賜郡高畠町高畠２１３０－３,山形県東置賜郡高畠町高畠２１３０－３,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/15,2022/07/15,,,株式会社りんご苑,安部和彦,0238-51-1108,東置賜郡高畠町高畠2130-3,山形県東置賜郡高畠町高畠２１３０－３,,48629,山形県,東置賜郡高畠町,高畠,2212,,アイスクリーム類製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,ジェラード工房　りんご苑,ジェラド工房りんご苑,株式会社りんご苑,,1,,,,,
東置賜郡高畠町高畠2130-3,0238-51-1108,株式会社りんご苑,安部和彦,東置賜郡高畠町高畠２１１７－３,0238511082,りんご苑セントラルキッチン,32,3201,そうざい製造業,2213,2022/7/15,2022/7/15,,置賜保健所,りんご苑セントラルキッチン,0238,0238-51-1082,,,,東置賜郡高畠町高畠２１１７－３,山形県東置賜郡高畠町高畠２１１７－３,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/15,2022/07/15,,,株式会社りんご苑,安部和彦,0238-51-1108,東置賜郡高畠町高畠2130-3,山形県東置賜郡高畠町高畠２１３０－３,,48629,山形県,東置賜郡高畠町,高畠,2213,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,りんご苑セントラルキッチン,りんご苑セントラルキッチン,株式会社りんご苑,,1,,,,,
,,島津仁,,東置賜郡高畠町二井宿５３２０－１,0238523408,島津魚店,1,106,飲食店営業（1回300食未満・弁当仕出屋）,2214,2022/7/15,2022/7/15,,置賜保健所,島津魚店,0238,0238-52-3408,,,,東置賜郡高畠町二井宿５３２０－１,山形県東置賜郡高畠町二井宿５３２０－１,,48636,山形県,東置賜郡高畠町,二井宿,,2022/07/15,2022/07/15,,,,,,,,,,,,,2214,,弁当販売業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,島津魚店,島津魚店,,,1,,,,,
,,阿部清男,,東置賜郡高畠町安久津１９１６－１,0238522492,CAT  HAND,1,101,飲食店営業（一般食堂・レストラン）,2215,2022/7/15,2022/7/15,,置賜保健所,CAT  HAND,0238,0238-52-2492,,,,東置賜郡高畠町安久津１９１６－１,山形県東置賜郡高畠町安久津１９１６－１,,48610,山形県,東置賜郡高畠町,安久津,,2022/07/15,2022/07/15,,,,,,,,,,,,,2215,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＣＡＴ　ＨＡＮＤ,ＣＡＴＨＡＮＤ,,,1,,,,,
,,寒河江文之,,東置賜郡高畠町高畠９３１,0238520049,さが江屋旅館,1,107,飲食店営業（旅館・ホテル）,2216,2022/7/15,2022/7/15,,置賜保健所,さが江屋旅館,0238,0238-52-0049,,,,東置賜郡高畠町高畠９３１,山形県東置賜郡高畠町高畠９３１,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/15,2022/07/15,,,,,,,,,,,,,2216,,旅館・ホテル営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,さが江屋旅館,さが江屋旅館,,,1,,,,,
,,佐藤守重,,東置賜郡高畠町上和田１６０,0238-56-2038,たねや商店,1,101,飲食店営業（一般食堂・レストラン）,2217,2022/7/20,2022/7/20,,置賜保健所,たねや商店,0238,0238-56-2038,,,,東置賜郡高畠町上和田１６０,山形県東置賜郡高畠町上和田１６０,,48619,山形県,東置賜郡高畠町,上和田,,2022/07/20,2022/07/20,,,,,,,,,,,,,2217,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,たねや商店,たねや商店,,,1,,,,,
東置賜郡高畠町山崎200-1,0238-57-3844,一般社団法人 高畠町観光協会,冨樫雅彦,東置賜郡高畠町山崎２００－１,0238-57-4177,高畠町観光協会高畠町太陽館,1,118,飲食店営業（その他）,2218,2022/7/20,2022/7/20,,置賜保健所,高畠町観光協会高畠町太陽館,0238,0238-57-4177,,,,東置賜郡高畠町山崎２００－１,山形県東置賜郡高畠町山崎２００－１,,48644,山形県,東置賜郡高畠町,山崎,,2022/07/20,2022/07/20,,,一般社団法人 高畠町観光協会,冨樫雅彦,0238-57-3844,東置賜郡高畠町山崎200-1,山形県東置賜郡高畠町山崎２００－１,,48644,山形県,東置賜郡高畠町,山崎,2218,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,高畠町観光協会高畠町太陽館,高畠町観光協会高畠町太陽館,一般社団法人高畠町観光協会,,1,,,,,
,,近野敏尋,,東置賜郡高畠町亀岡２４９３－４,0238-52-2608,志づ美屋,1,102,飲食店営業（そば）,2219,2022/7/20,2022/7/20,,置賜保健所,志づ美屋,0238,0238-52-2608,,,,東置賜郡高畠町亀岡２４９３－４,山形県東置賜郡高畠町亀岡２４９３－４,,48620,山形県,東置賜郡高畠町,亀岡,,2022/07/20,2022/07/20,,,,,,,,,,,,,2219,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,志づ美屋,志づ美屋,,,1,,,,,
東置賜郡高畠町一本柳2519‐3,0238-52-3572,有限会社　後藤屋,鈴木司郎,東置賜郡高畠町大字亀岡394-3,0238-52-0594,有限会社　後藤屋,31,3101,麺類製造業,2221,2022/7/20,2022/7/20,,置賜保健所,有限会社　後藤屋,0238,0238-52-0594,,,,東置賜郡高畠町大字亀岡394-3,山形県東置賜郡高畠町亀岡３９４－３,,48620,山形県,東置賜郡高畠町,亀岡,,2022/07/20,2022/07/20,,,有限会社　後藤屋,鈴木司郎,0238-52-3572,東置賜郡高畠町一本柳2519‐3,山形県東置賜郡高畠町一本柳２５１９－３,,48613,山形県,東置賜郡高畠町,一本柳,2221,,麺類製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,有限会社後藤屋,有限会社後藤屋,有限会社後藤屋,,2,,,,,
東置賜郡高畠町一本柳2519‐3,0238523572,有限会社　後藤屋,鈴木司郎,東置賜郡高畠町大字一本柳字並柳2519-3,0238-52-3572,有限会社　後藤屋,32,3201,そうざい製造業,2222,2022/7/20,2022/7/20,,置賜保健所,有限会社　後藤屋,0238,0238-52-3572,,,,東置賜郡高畠町大字一本柳字並柳2519-3,山形県東置賜郡高畠町一本柳字並柳２５１９－３,,48613,山形県,東置賜郡高畠町,一本柳,,2022/07/20,2022/07/20,,,有限会社　後藤屋,鈴木司郎,0238-52-3572,東置賜郡高畠町一本柳2519‐3,山形県東置賜郡高畠町一本柳２５１９－３,,48613,山形県,東置賜郡高畠町,一本柳,2222,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,有限会社後藤屋,有限会社後藤屋,有限会社後藤屋,,2,,,,,
東置賜郡高畠町糠野目1664,0238-57-2510,株式会社三奥屋,近清剛,東置賜郡高畠町大字糠野目1664,0238-57-2510,株式会社　三奥屋,3,301,菓子製造業,2223,2022/7/20,2022/7/20,,置賜保健所,株式会社　三奥屋,0238,0238-57-2510,,,,東置賜郡高畠町大字糠野目1664,山形県東置賜郡高畠町糠野目１６６４,,48637,山形県,東置賜郡高畠町,糠野目,,2022/07/20,2022/07/20,,,株式会社三奥屋,近清剛,0238-57-2510,東置賜郡高畠町糠野目1664,山形県東置賜郡高畠町糠野目１６６４,,48637,山形県,東置賜郡高畠町,糠野目,2223,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社三奥屋,株式会社三奥屋,株式会社三奥屋,,2,,,,,
東置賜郡高畠町糠野目1664,0238-57-2510,株式会社三奥屋,近清剛,東置賜郡高畠町大字糠野目1664,0238-57-2510,株式会社　三奥屋,32,3201,そうざい製造業,2224,2022/7/20,2022/7/20,,置賜保健所,株式会社　三奥屋,0238,0238-57-2510,,,,東置賜郡高畠町大字糠野目1664,山形県東置賜郡高畠町糠野目１６６４,,48637,山形県,東置賜郡高畠町,糠野目,,2022/07/20,2022/07/20,,,株式会社三奥屋,近清剛,0238-57-2510,東置賜郡高畠町糠野目1664,山形県東置賜郡高畠町糠野目１６６４,,48637,山形県,東置賜郡高畠町,糠野目,2224,,そうざい製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,株式会社三奥屋,株式会社三奥屋,株式会社三奥屋,,2,,,,,
,,梅津英司,,東置賜郡高畠町大字高畠692-2,0238-52-3646,Bar　Rise,1,109,飲食店営業（スナック・バー）,2226,2022/7/20,2022/7/20,,置賜保健所,Bar　Rise,0238,0238-52-3646,,,,東置賜郡高畠町大字高畠692-2,山形県東置賜郡高畠町高畠６９２－２,,48629,山形県,東置賜郡高畠町,高畠,,2022/07/20,2022/07/20,,,,,,,,,,,,,2226,,飲食店営業,カフェ・バー・キャバレー,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｂａｒ　Ｒｉｓｅ,ＢａｒＲｉｓｅ,,,1,,,,,
,,長谷部昭広,,東置賜郡高畠町大字深沼1642-1,0238-52-4138,山形凮月堂,1,101,飲食店営業（一般食堂・レストラン）,2234,2022/7/20,2022/7/20,,置賜保健所,山形凮月堂,0238,0238-52-4138,,,,東置賜郡高畠町大字深沼1642-1,山形県東置賜郡高畠町深沼１６４２－１,,48640,山形県,東置賜郡高畠町,深沼,,2022/07/20,2022/07/20,,,,,,,,,,,,,2234,,飲食店営業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,山形凮月堂,山形凮月堂,,,2,,,,,
,,長谷部昭広,,東置賜郡高畠町大字深沼1642-1,0238-52-4138,山形凮月堂,3,301,菓子製造業,2235,2022/7/20,2022/7/20,,置賜保健所,山形凮月堂,0238,0238-52-4138,,,,東置賜郡高畠町大字深沼1642-1,山形県東置賜郡高畠町深沼１６４２－１,,48640,山形県,東置賜郡高畠町,深沼,,2022/07/20,2022/07/20,,,,,,,,,,,,,2235,,菓子製造業,,,,069_山形県_置賜保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,山形凮月堂,山形凮月堂,,,2,,,,,
