相模原市,緑区東橋本１－２－１３,,六角堂,042-773-0760  ,神奈川県,相模原市中央区横山台１－３４－８,,042-759-1271  ,(株)六角堂,(代),六郷　昌義,R03.11.12,R03.11.12,R10.12.20,03-001-0638,飲食店営業,飲食店（客席を設ける営業）,六郷　和子,        ,,143,六角堂,042,042-773-0760,,,,相模原市　緑区東橋本１－２－１３,神奈川県相模原市緑区東橋本１－２－１３,,80643,14,14151,東橋本１,,,2021/11/12,2021/11/12,2028/12/20,(株)六角堂(代), 六郷　昌義,042-759-1271  ,神奈川県　相模原市中央区横山台１－３４－８,神奈川県相模原市中央区横山台１－３４－８,,80822,神奈川県,相模原市中央区,横山台１,03-001-0638,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,六角堂042-773-07608064314151,e3c79146-bfc8-47aa-b33e-da78b72d9211,株式会社六角堂（代）80822,098d996c-9b2c-4d6f-8676-a4ec0bb1b9c9,c1dab518-1d4b-44cd-a06e-c0e8e607bd31,2021/11/12,六角堂,六角堂,株式会社六角堂（代）
相模原市,緑区日連６８－１,,大和家,042-684-9707  ,,,,,大和　伸治,,,R03.11.01,R03.11.01,R10.10.31,03-032-0012,そうざい製造業,そうざい,大和　伸治,        ,,143,大和家,042,042-684-9707,,,,相模原市　緑区日連６８－１,神奈川県相模原市緑区日連６８－１,,80647,14,14151,日連,,,2021/11/01,2021/11/01,2028/10/31,,大和　伸治  ,,　,,,,,,,03-032-0012,,そうざい製造業, そうざい,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,E,9,,,大和家042-684-97078064714151,5c26a541-7d61-4cc0-a24a-6b38b0d308de,,personal,fb256ec0-b6a3-4406-8726-a5c4d7f518ef,2021/11/01,大和家,大和家,
相模原市,中央区横山４－２３－２０,メゾン村山１０１,からあげ金と銀　相模原横山店,              ,東京都,稲城市坂浜２９２８－２,プランドールＡ２０６,,(株)ＪＪワークス,(代),酒井　淳一,R03.11.30,R03.11.30,R10.11.29,03-001-0675,飲食店営業,飲食店（客席を設けない営業）,酒井　淳一,        ,,143,からあげ金と銀　相模原横山店,042,,,,,相模原市　中央区横山４－２３－２０,神奈川県相模原市中央区横山４－２３－２０,メゾン村山１０１,80819,14,14152,横山４,,,2021/11/30,2021/11/30,2028/11/29,(株)ＪＪワークス(代), 酒井　淳一,,東京都　稲城市坂浜２９２８－２,東京都稲城市坂浜２９２８－２,プランドールＡ２０６,77867,東京都,稲城市,坂浜,03-001-0675,,飲食店営業, 飲食店（客席を設けない営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,からあげ金と銀相模原横山店8081914152,6131e83c-2380-40d1-a068-502a12606175,株式会社ＪＪワークス（代）77867,06d5c7f1-38dd-4b19-a902-94bf9afcfd0f,6b4bc5fc-09ed-486d-a168-8333006b0998,2021/11/30,からあげ金と銀　相模原横山店,からあげ金と銀相模原横山店,株式会社ＪＪワークス（代）
相模原市,中央区宮下本町２－１０－８,,ＯＨ　ＫＯＬＫＡＴＡ,042-814-7955  ,神奈川県,相模原市中央区宮下本町２－１０－８,,042-814-7955  ,(株)ＢＤ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ,(代),デブ　バスカル,R03.11.25,R03.11.25,R09.11.24,03-001-0668,飲食店営業,飲食店（客席を設ける営業）,デブ　バスカル,        ,,143,ＯＨ　ＫＯＬＫＡＴＡ,042,042-814-7955,,,,相模原市　中央区宮下本町２－１０－８,神奈川県相模原市中央区宮下本町２－１０－８,,80798,14,14152,宮下本町２,,,2021/11/25,2021/11/25,2027/11/24,(株)ＢＤ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ(代), デブ　バスカル,042-814-7955  ,神奈川県　相模原市中央区宮下本町２－１０－８,神奈川県相模原市中央区宮下本町２－１０－８,,80798,神奈川県,相模原市中央区,宮下本町２,03-001-0668,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,ＯＨＫＯＬＫＡＴＡ042-814-79558079814152,07219b41-9ee9-4aa5-adac-d3798f148ba6,株式会社ＢＤ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ（代）80798,5a45c44f-2feb-4e9b-9a46-2ad8f3caaed7,f4a07920-31bc-440f-b38f-3868a2791013,2021/11/25,ＯＨ　ＫＯＬＫＡＴＡ,ＯＨＫＯＬＫＡＴＡ,株式会社ＢＤ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ（代）
相模原市,中央区共和４－２２－６,エビスビル１０５,六角堂,042-750-6789  ,神奈川県,相模原市中央区横山台１－３４－８,,042-759-1271  ,(株)六角堂,(代),六郷　昌義,R03.11.12,R03.11.12,R10.12.20,03-001-0637,飲食店営業,飲食店（客席を設ける営業）,六郷　昌義,        ,,143,六角堂,042,042-750-6789,,,,相模原市　中央区共和４－２２－６,神奈川県相模原市中央区共和４－２２－６,エビスビル１０５,80705,14,14152,共和４,,,2021/11/12,2021/11/12,2028/12/20,(株)六角堂(代), 六郷　昌義,042-759-1271  ,神奈川県　相模原市中央区横山台１－３４－８,神奈川県相模原市中央区横山台１－３４－８,,80822,神奈川県,相模原市中央区,横山台１,03-001-0637,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,六角堂042-750-67898070514152,f5f15e35-4290-429d-b75a-b5a076e90c58,株式会社六角堂（代）80822,098d996c-9b2c-4d6f-8676-a4ec0bb1b9c9,38d8e4b2-7334-46ef-a316-ffe50b1d4673,2021/11/12,六角堂,六角堂,株式会社六角堂（代）
相模原市,中央区上溝５－１４－３６,,ｐａｔｉｓｓｅｒｉｅ　ＣＨＡＲＩＮＫＯ,042-764-4177  ,,,,,山下　健,,,R03.11.11,R03.11.11,R10.11.18,03-003-0053,菓子製造業,菓子,山下　健,        ,,143,ｐａｔｉｓｓｅｒｉｅ　ＣＨＡＲＩＮＫＯ,042,042-764-4177,,,,相模原市　中央区上溝５－１４－３６,神奈川県相模原市中央区上溝５－１４－３６,,80693,14,14152,上溝５,,,2021/11/11,2021/11/11,2028/11/18,,山下　健  ,,　,,,,,,,03-003-0053,,菓子製造業, 菓子,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,E,9,,,ｐａｔｉｓｓｅｒｉｅＣＨＡＲＩＮＫＯ042-764-41778069314152,386b0f73-978d-456e-8003-09685881ec6c,,personal,5fdd6f63-91cf-429e-ad64-1b7a9a88ce41,2021/11/11,ｐａｔｉｓｓｅｒｉｅ　ＣＨＡＲＩＮＫＯ,ｐａｔｉｓｓｅｒｉｅＣＨＡＲＩＮＫＯ,
相模原市,中央区上溝５－３－９,,かみ家食堂,042-762-0471  ,,,,,三沢　清,,,R03.11.11,R03.11.11,R09.12.25,03-001-0634,飲食店営業,飲食店（客席を設ける営業）,三沢　清,        ,,143,かみ家食堂,042,042-762-0471,,,,相模原市　中央区上溝５－３－９,神奈川県相模原市中央区上溝５－３－９,,80693,14,14152,上溝５,,,2021/11/11,2021/11/11,2027/12/25,,三沢　清  ,,　,,,,,,,03-001-0634,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,かみ家食堂042-762-04718069314152,e4813401-acbb-4a32-9ebd-d162492aea85,,personal,f73b9d98-8ce2-425f-bc38-297e39005a72,2021/11/11,かみ家食堂,かみ家食堂,
相模原市,中央区水郷田名１－１９－６,,まめくら,042-855-7785  ,,,,,田倉　陽子,,,R03.11.25,R03.11.25,R11.01.07,03-003-0059,菓子製造業,パン,田倉　陽子,        ,,143,まめくら,042,042-855-7785,,,,相模原市　中央区水郷田名１－１９－６,神奈川県相模原市中央区水郷田名１－１９－６,,80718,14,14152,水郷田名１,,,2021/11/25,2021/11/25,2029/01/07,,田倉　陽子  ,,　,,,,,,,03-003-0059,,菓子製造業, パン,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,E,9,,,まめくら042-855-77858071814152,78ae8e5f-c7bc-4734-875f-5526fae9d624,,personal,bc690b0e-e170-4e5b-ad6f-c36b2a3c5830,2021/11/25,まめくら,まめくら,
相模原市,中央区星が丘３－１０－２７,,中山豆腐店,042-752-0274  ,,,,,中山　政男,,,R03.11.16,R03.11.16,R09.12.21,03-029-0004,豆腐製造業,豆腐,中山　政男,        ,,143,中山豆腐店,042,042-752-0274,,,,相模原市　中央区星が丘３－１０－２７,神奈川県相模原市中央区星が丘３－１０－２７,,80784,14,14152,星が丘３,,,2021/11/16,2021/11/16,2027/12/21,,中山　政男  ,,　,,,,,,,03-029-0004,,豆腐製造業, 豆腐,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,E,9,,,中山豆腐店042-752-02748078414152,23e9dc85-ef2b-4125-9d0e-bf897eb8e068,,personal,ba5b64f9-e3b7-4aac-8927-be46bdda34cc,2021/11/16,中山豆腐店,中山豆腐店,
相模原市,中央区星が丘４－１７－１６,,てんや　相模原星が丘店,042-704-6553  ,東京都,世田谷区桜新町１－３４－６,,03-5707-8800  ,ロイヤルフードサービス(株),(代),村上　庸彦,R03.11.04,R03.11.04,R10.12.04,03-001-0614,飲食店営業,飲食店（客席を設ける営業）,大塚　利紀,        ,,143,てんや　相模原星が丘店,042,042-704-6553,,,,相模原市　中央区星が丘４－１７－１６,神奈川県相模原市中央区星が丘４－１７－１６,,80785,14,14152,星が丘４,,,2021/11/04,2021/11/04,2028/12/04,ロイヤルフードサービス(株)(代), 村上　庸彦,03-5707-8800  ,東京都　世田谷区桜新町１－３４－６,東京都世田谷区桜新町１－３４－６,,74325,東京都,世田谷区,桜新町１,03-001-0614,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,てんや相模原星が丘店042-704-65538078514152,01dae7d5-447f-494f-9c7d-dc24607fa3e1,ロイヤルフードサービス株式会社（代）74325,92b95f32-1898-4ba1-9aad-e814c0a8a942,1f84ca46-c91e-4135-8a35-bc146af89c71,2021/11/04,てんや　相模原星が丘店,てんや相模原星が丘店,ロイヤルフードサービス株式会社（代）
相模原市,中央区清新５－１０－１６,,木曽路相模原店,042-775-5750  ,愛知県,名古屋市昭和区白金３－１８－１３,,052-872-1811  ,(株)木曽路,(代),内田　豊稔,R03.11.30,R03.11.30,R10.11.29,03-014-0024,魚介類販売業,魚介類販売,平山　寿幸,        ,,143,木曽路相模原店,042,042-775-5750,,,,相模原市　中央区清新５－１０－１６,神奈川県相模原市中央区清新５－１０－１６,,80727,14,14152,清新５,,,2021/11/30,2021/11/30,2028/11/29,(株)木曽路(代), 内田　豊稔,052-872-1811  ,愛知県　名古屋市昭和区白金３－１８－１３,愛知県名古屋市昭和区白金３－１８－１３,,23107,愛知県,名古屋市昭和区,白金３,03-014-0024,,魚介類販売業, 魚介類販売,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,I,58,,,木曽路相模原店042-775-57508072714152,00143_06066e42-c570-45ad-adb0-eb06f3db3080,株式会社木曽路（代）23107,7e42e0d6-20c2-45ab-b039-8d79d49d659e,a5b6d4ca-e511-47ee-a15a-5b8ae68db44f,2021/11/30,木曽路相模原店,木曽路相模原店,株式会社木曽路（代）
相模原市,中央区清新７－１－１,サガミハラセンターマンション１０４,六郷,042-776-3039  ,神奈川県,相模原市中央区横山台１－３４－８,,042-759-1271  ,(株)六角堂,(代),六郷　昌義,R03.11.12,R03.11.12,R10.12.20,03-001-0641,飲食店営業,飲食店（客席を設ける営業）,六郷　美香,        ,,143,六郷,042,042-776-3039,,,,相模原市　中央区清新７－１－１,神奈川県相模原市中央区清新７－１－１,サガミハラセンターマンション１０４,80729,14,14152,清新７,,,2021/11/12,2021/11/12,2028/12/20,(株)六角堂(代), 六郷　昌義,042-759-1271  ,神奈川県　相模原市中央区横山台１－３４－８,神奈川県相模原市中央区横山台１－３４－８,,80822,神奈川県,相模原市中央区,横山台１,03-001-0641,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,六郷042-776-30398072914152,97ea082f-b130-44b8-b0eb-f5e2872d3529,株式会社六角堂（代）80822,098d996c-9b2c-4d6f-8676-a4ec0bb1b9c9,fdb7046c-8c29-4916-84c0-4d71d4019d67,2021/11/12,六郷,六郷,株式会社六角堂（代）
相模原市,中央区相模原１－２－５,好月堂ビル１０１,福　すし旬魚菜,042-860-2388  ,,,,,中野　朝章,,,R03.11.08,R03.11.08,R10.12.10,03-001-0623,飲食店営業,飲食店（客席を設ける営業）,中野　朝章,        ,,143,福　すし旬魚菜,042,042-860-2388,,,,相模原市　中央区相模原１－２－５,神奈川県相模原市中央区相模原１－２－５,好月堂ビル１０１,80709,14,14152,相模原１,,,2021/11/08,2021/11/08,2028/12/10,,中野　朝章  ,,　,,,,,,,03-001-0623,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,福すし旬魚菜042-860-23888070914152,b527f08b-2dc3-4bf1-92d3-0163b4c2693a,,personal,6ce67130-4a6e-458e-9bc9-adbaf118a126,2021/11/08,福　すし旬魚菜,福すし旬魚菜,
相模原市,中央区相模原２－２－１５,プレジデントビル地下１階,ＣＯＲＯＮＡ,,東京都,八王子市旭町６－４,キャッスルビル８８、１号館３階,,合同会社ＴＫ,代表社員,河野　一,R03.11.08,R03.11.08,R10.11.07,03-001-0619,飲食店営業,接待飲食等営業,玉村　俊雄,        ,,143,ＣＯＲＯＮＡ,042,,,,,相模原市　中央区相模原２－２－１５,神奈川県相模原市中央区相模原２－２－１５,プレジデントビル地下１階,80710,14,14152,相模原２,,,2021/11/08,2021/11/08,2028/11/07,合同会社ＴＫ,代表社員 河野　一,,東京都　八王子市旭町６－４,東京都八王子市旭町６－４,キャッスルビル８８、１号館３階,75995,東京都,八王子市,旭町,03-001-0619,,飲食店営業, 接待飲食等営業,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,ＣＯＲＯＮＡ8071014152,9c385b21-76bf-4bf6-b7f2-e51072e72731,合同会社ＴＫ75995,417906f0-c81b-4582-819a-7f0037642fb3,dfc88745-8ec0-434f-9078-03f705148798,2021/11/08,ＣＯＲＯＮＡ,ＣＯＲＯＮＡ,合同会社ＴＫ
相模原市,中央区相模原３－１－１０,ＪＬＢグランエクリュ１Ｆ,Ａｍｅｌｉａｎ,              ,東京都,八王子市越野２１－２３,,042-670-9718  ,(株)リアライズフロンティア,(代),吾妻　圭一,R03.11.30,R03.11.30,R10.11.29,03-001-0676,飲食店営業,飲食店（客席を設ける営業）,九良　靖広,        ,,143,Ａｍｅｌｉａｎ,042,,,,,相模原市　中央区相模原３－１－１０,神奈川県相模原市中央区相模原３－１－１０,ＪＬＢグランエクリュ１Ｆ,80711,14,14152,相模原３,,,2021/11/30,2021/11/30,2028/11/29,(株)リアライズフロンティア(代), 吾妻　圭一,042-670-9718  ,東京都　八王子市越野２１－２３,東京都八王子市越野２１－２３,,76037,東京都,八王子市,越野,03-001-0676,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,Ａｍｅｌｉａｎ8071114152,2ea73dc0-5a6c-40a9-a3b5-375c76d93fe3,株式会社リアライズフロンティア（代）76037,b46b2a59-e42f-4602-a9c9-3c168d457aa3,1035f4af-d9b0-46b8-abd4-44f86242cd56,2021/11/30,Ａｍｅｌｉａｎ,Ａｍｅｌｉａｎ,株式会社リアライズフロンティア（代）
相模原市,中央区相模原６－１５－１５,コンフォール相模原１Ｆ,Ｚｉｚｏ,042-856-2120  ,,,,,藤田　正彦,,,R03.11.01,R03.11.01,R09.10.31,03-001-0608,飲食店営業,飲食店（客席を設ける営業）,藤田　正彦,        ,,143,Ｚｉｚｏ,042,042-856-2120,,,,相模原市　中央区相模原６－１５－１５,神奈川県相模原市中央区相模原６－１５－１５,コンフォール相模原１Ｆ,80714,14,14152,相模原６,,,2021/11/01,2021/11/01,2027/10/31,,藤田　正彦  ,,　,,,,,,,03-001-0608,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,Ｚｉｚｏ042-856-21208071414152,e55c7d9c-7510-4e4d-8efa-b69997f3b05c,,personal,c681116c-d138-4f34-b545-db44cfc0993d,2021/11/01,Ｚｉｚｏ,Ｚｉｚｏ,
相模原市,中央区中央２－１１－１５,相模原市役所本館６Ｆ,相模原市役所店,042-730-4553  ,東京都,中央区築地５－５－１２,,03-3544-0351  ,コンパスグループ・ジャパン(株),(代),石田　隆嗣,R03.11.05,R03.11.05,R10.11.12,03-001-0617,飲食店営業,飲食店（客席を設ける営業）,山口　大次郎,        ,,143,相模原市役所店,042,042-730-4553,,,,相模原市　中央区中央２－１１－１５,神奈川県相模原市中央区中央２－１１－１５,相模原市役所本館６Ｆ,80740,14,14152,中央２,,,2021/11/05,2021/11/05,2028/11/12,コンパスグループ・ジャパン(株)(代), 石田　隆嗣,03-3544-0351  ,東京都　中央区築地５－５－１２,東京都中央区築地５－５－１２,,72973,東京都,中央区,築地５,03-001-0617,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,相模原市役所店042-730-45538074014152,c7fc424b-37ad-494c-8b4d-9fb2a07ba30d,コンパスグループ・ジャパン株式会社（代）72973,16c57158-ebce-4ca6-9723-7887c77f70f6,d6b15314-091a-461b-8aa1-d3b49504d752,2021/11/05,相模原市役所店,相模原市役所店,コンパスグループ・ジャパン株式会社（代）
相模原市,中央区中央３－７－９,リトルウッズ１Ｆ,ピアノラウンジ　レディーＸ,042-759-4068  ,神奈川県,相模原市中央区中央３－７－９,リトルウッズ１Ｆ,042-759-4068  ,(有)マツセナ,取締役,佐藤　奈月,R03.11.25,R03.11.25,R09.12.18,03-001-0667,飲食店営業,飲食店（客席を設ける営業）,佐藤　奈月,        ,,143,ピアノラウンジ　レディーＸ,042,042-759-4068,,,,相模原市　中央区中央３－７－９,神奈川県相模原市中央区中央３－７－９,リトルウッズ１Ｆ,80741,14,14152,中央３,,,2021/11/25,2021/11/25,2027/12/18,(有)マツセナ,取締役 佐藤　奈月,042-759-4068  ,神奈川県　相模原市中央区中央３－７－９,神奈川県相模原市中央区中央３－７－９,リトルウッズ１Ｆ,80741,神奈川県,相模原市中央区,中央３,03-001-0667,,飲食店営業, 飲食店（客席を設ける営業）,,,143_神奈川県_相模原市保健所_食品衛生(許可-届出)_2021年11月_末日_新規、廃止,M,76,,,ピアノラウンジレディＸ042-759-40688074114152,b3a9f069-f523-4990-8071-df708740166e,有限会社マツセナ80741,1b4871d4-5012-47c1-bfb3-f1af7254331e,31425cbb-3a04-4a1c-98de-f85a532c0d1d,2021/11/25,ピアノラウンジ　レディーＸ,ピアノラウンジレディＸ,有限会社マツセナ
