,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋田市土崎港北一丁目6番25号,018-847-0111,イオン東北株式会社,辻󠄀雅信,最上郡最上町大字向町字村尻２８６－５,0233432144,マックスバリュ最上店,12,1201,食肉販売業（一般）,1057,2022/7/14,2022/7/14,,最上保健所,マックスバリュ最上店,0233,0233-43-2144,,,,最上郡最上町大字向町字村尻２８６－５,山形県最上郡最上町向町字村尻２８６－５,,48582,山形県,最上郡最上町,向町,,2022/07/14,2022/07/14,,,イオン東北株式会社,辻󠄀雅信,018-847-0111,秋田市土崎港北一丁目6番25号,秋田県秋田市土崎港北１丁目６番２５号,,44295,秋田県,秋田市,土崎港北１,1057,,食肉販売業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,マックスバリュ最上店,マックスバリュ最上店,イオン東北株式会社,,3,,,,,
,,下山良子,,最上郡最上町大字若宮１１６,0233432919,もがみくじら餅加工所,3,301,菓子製造業,1058,2022/7/14,2022/7/14,,最上保健所,もがみくじら餅加工所,0233,0233-43-2919,,,,最上郡最上町大字若宮１１６,山形県最上郡最上町若宮１１６,,48583,山形県,最上郡最上町,若宮,,2022/07/14,2022/07/14,,,,,,,,,,,,,1058,,菓子製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,もがみくじら餅加工所,もがみくじら餅加工所,,,1,,,,,
最上郡最上町大字向町６７－３,0233434555,株式会社MGM,小川真美,最上郡最上町大字向町２１３５,0233433522,前森高原バーベキュー場,1,102,飲食店営業（そば）,1059,2022/7/14,2022/7/14,,最上保健所,前森高原バーベキュー場,0233,0233-43-3522,,,,最上郡最上町大字向町２１３５,山形県最上郡最上町向町２１３５,,48582,山形県,最上郡最上町,向町,,2022/07/14,2022/07/14,,,株式会社MGM,小川真美,0233-43-4555,最上郡最上町大字向町６７－３,山形県最上郡最上町向町６７－３,,48582,山形県,最上郡最上町,向町,1059,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,前森高原バーベキュー場,前森高原バベキュ場,株式会社ＭＧＭ,,1,,,,,
,,菅安子,,最上郡最上町大字満澤３０９－１,,たらふく工房満沢,32,3202,そうざい製造業（1回300食未満・弁当仕出屋）,1060,2022/7/14,2022/7/14,,最上保健所,たらふく工房満沢,0233,,,,,最上郡最上町大字満澤３０９－１,山形県最上郡最上町満沢３０９－１,,48581,山形県,最上郡最上町,満沢,,2022/07/14,2022/07/14,,,,,,,,,,,,,1060,,そうざい製造業,（1回300食未満・弁当仕出屋）,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,たらふく工房満沢,たらふく工房満沢,,,4,,,,,
,,菅安子,,最上郡最上町大字満澤３０９－１,,たらふく工房満沢,1,101,飲食店営業（一般食堂・レストラン）,1061,2022/7/14,2022/7/14,,最上保健所,たらふく工房満沢,0233,,,,,最上郡最上町大字満澤３０９－１,山形県最上郡最上町満沢３０９－１,,48581,山形県,最上郡最上町,満沢,,2022/07/14,2022/07/14,,,,,,,,,,,,,1061,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,たらふく工房満沢,たらふく工房満沢,,,4,,,,,
,,菅安子,,最上郡最上町大字満澤３０９－１,,たらふく工房満沢,3,301,菓子製造業,1062,2022/7/14,2022/7/14,,最上保健所,たらふく工房満沢,0233,,,,,最上郡最上町大字満澤３０９－１,山形県最上郡最上町満沢３０９－１,,48581,山形県,最上郡最上町,満沢,,2022/07/14,2022/07/14,,,,,,,,,,,,,1062,,菓子製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,たらふく工房満沢,たらふく工房満沢,,,4,,,,,
,,菅安子,,最上郡最上町大字満澤３０９－１,,たらふく工房満沢,38,3801,漬物製造業,1063,2022/7/14,2022/7/14,,最上保健所,たらふく工房満沢,0233,,,,,最上郡最上町大字満澤３０９－１,山形県最上郡最上町満沢３０９－１,,48581,山形県,最上郡最上町,満沢,,2022/07/14,2022/07/14,,,,,,,,,,,,,1063,,漬物製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,たらふく工房満沢,たらふく工房満沢,,,4,,,,,
最上郡最上町大字向町５６０－１,0233-43-3210,有限会社かんとめ,菅精一,最上郡最上町大字向町５６０－１,0233-43-3210,喰いしん坊,1,111,飲食店営業（居酒屋）,1072,2022/7/14,2022/7/14,,最上保健所,喰いしん坊,0233,0233-43-3210,,,,最上郡最上町大字向町５６０－１,山形県最上郡最上町向町５６０－１,,48582,山形県,最上郡最上町,向町,,2022/07/14,2022/07/14,,,有限会社かんとめ,菅精一,0233-43-3210,最上郡最上町大字向町５６０－１,山形県最上郡最上町向町５６０－１,,48582,山形県,最上郡最上町,向町,1072,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,喰いしん坊,喰いしん坊,有限会社かんとめ,,1,,,,,
,,吉田芳昭,,最上郡最上町大字富澤８９２,0233-45-2121,田代館,1,107,飲食店営業（旅館・ホテル）,1073,2022/7/14,2022/7/14,,最上保健所,田代館,0233,0233-45-2121,,,,最上郡最上町大字富澤８９２,山形県最上郡最上町富沢８９２,,48577,山形県,最上郡最上町,富沢,,2022/07/14,2022/07/14,,,,,,,,,,,,,1073,,旅館・ホテル営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,田代館,田代館,,,1,,,,,
,,小室博,,最上郡最上町大字向町２０４７－２,0233-43-3759,農友ヨセフ食品加工所,33,3301,密封包装食品製造業,1074,2022/7/14,2022/7/14,,最上保健所,農友ヨセフ食品加工所,0233,0233-43-3759,,,,最上郡最上町大字向町２０４７－２,山形県最上郡最上町向町２０４７－２,,48582,山形県,最上郡最上町,向町,,2022/07/14,2022/07/14,,,,,,,,,,,,,1074,,密封包装食品製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,農友ヨセフ食品加工所,農友ヨセフ食品加工所,,,1,,,,,
最上郡最上町大字富澤８１９－４,0233-45-2215,有限会社ホテルゆらっくす湯の原,柴田真利,最上郡最上町大字富澤８１９－４,0233-45-2215,わらべ唄の宿湯の原,1,107,飲食店営業（旅館・ホテル）,1075,2022/7/14,2022/7/14,,最上保健所,わらべ唄の宿湯の原,0233,0233-45-2215,,,,最上郡最上町大字富澤８１９－４,山形県最上郡最上町富沢８１９－４,,48577,山形県,最上郡最上町,富沢,,2022/07/14,2022/07/14,,,有限会社ホテルゆらっくす湯の原,柴田真利,0233-45-2215,最上郡最上町大字富澤８１９－４,山形県最上郡最上町富沢８１９－４,,48577,山形県,最上郡最上町,富沢,1075,,旅館・ホテル営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,わらべ唄の宿湯の原,わらべ唄の宿湯の原,有限会社ホテルゆらっくす湯の原,,1,,,,,
最上郡最上町大字大堀９８８,0233422011,株式会社喜至楼,上嶋隆義,最上郡最上町大字大堀９８８,0233422011,株式会社　喜至楼,1,107,飲食店営業（旅館・ホテル）,1049,2022/7/13,2022/7/13,,最上保健所,株式会社　喜至楼,0233,0233-42-2011,,,,最上郡最上町大字大堀９８８,山形県最上郡最上町大堀９８８,,48572,山形県,最上郡最上町,大堀,,2022/07/13,2022/07/13,,,株式会社喜至楼,上嶋隆義,0233-42-2011,最上郡最上町大字大堀９８８,山形県最上郡最上町大堀９８８,,48572,山形県,最上郡最上町,大堀,1049,,旅館・ホテル営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,株式会社喜至楼,株式会社喜至楼,株式会社喜至楼,,1,,,,,
最上郡最上町大字大堀９９０,0233422411,合資会社小川屋,八鍬正三,最上郡最上町大字大堀９９０,0233422411,小川屋旅館,1,107,飲食店営業（旅館・ホテル）,1050,2022/7/13,2022/7/13,,最上保健所,小川屋旅館,0233,0233-42-2411,,,,最上郡最上町大字大堀９９０,山形県最上郡最上町大堀９９０,,48572,山形県,最上郡最上町,大堀,,2022/07/13,2022/07/13,,,合資会社小川屋,八鍬正三,0233-42-2411,最上郡最上町大字大堀９９０,山形県最上郡最上町大堀９９０,,48572,山形県,最上郡最上町,大堀,1050,,旅館・ホテル営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,小川屋旅館,小川屋旅館,合資会社小川屋,,1,,,,,
多賀城市高橋三丁目７－１,022-352-4032,有限会社フジシン,齊藤留男,最上郡最上町大字大堀１００７,0233-32-1321,蕎麦工房　道楽,1,102,飲食店営業（そば）,1082,2022/7/21,2022/7/21,,最上保健所,蕎麦工房　道楽,0233,0233-32-1321,,,,最上郡最上町大字大堀１００７,山形県最上郡最上町大堀１００７,,48572,山形県,最上郡最上町,大堀,,2022/07/21,2022/07/21,,,有限会社フジシン,齊藤留男,022-352-4032,多賀城市高橋三丁目７－１,宮城県多賀城市高橋３丁目７－１,,39697,宮城県,多賀城市,高橋３,1082,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,蕎麦工房　道楽,蕎麦工房道楽,有限会社フジシン,,1,,,,,
,,橋本美香,,最上郡最上町大字富澤字大森３８５３,0233453478,IGUKITA-チロル,3,301,菓子製造業,1085,2022/7/25,2022/7/25,,最上保健所,IGUKITA-チロル,0233,0233-45-3478,,,,最上郡最上町大字富澤字大森３８５３,山形県最上郡最上町富沢字大森３８５３,,48577,山形県,最上郡最上町,富沢,,2022/07/25,2022/07/25,,,,,,,,,,,,,1085,,菓子製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,ＩＧＵＫＩＴＡ－チロル,ＩＧＵＫＩＴＡチロル,,,1,,,,,
最上郡舟形町長沢８０６７,0233323655,株式会社舟形町振興公社,伊藤誠宏,最上郡舟形町長沢８０６７,0233323655,舟形若あゆ温泉清流センター,32,3201,そうざい製造業,1048,2022/7/8,2022/7/8,,最上保健所,舟形若あゆ温泉清流センター,0233,0233-32-3655,,,,最上郡舟形町長沢８０６７,山形県最上郡舟形町長沢８０６７,,48557,山形県,最上郡舟形町,長沢,,2022/07/08,2022/07/08,,,株式会社舟形町振興公社,伊藤誠宏,0233-32-3655,最上郡舟形町長沢８０６７,山形県最上郡舟形町長沢８０６７,,48557,山形県,最上郡舟形町,長沢,1048,,そうざい製造業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,舟形若あゆ温泉清流センター,舟形若あゆ温泉清流センタ,株式会社舟形町振興公社,,1,,,,,
千代田区丸の内２丁目７番３号東京ビルディング２０階,03-3287-3611,日清医療食品株式会社　,菅井正一,最上郡舟形町舟形４７３３,0233328370,光生園事業所,1,121,飲食店営業（1回300食未満・集団給食）,1067,2022/7/15,2022/7/15,,最上保健所,光生園事業所,0233,0233-32-8370,,,,最上郡舟形町舟形４７３３,山形県最上郡舟形町舟形４７３３,,48558,山形県,最上郡舟形町,舟形,,2022/07/15,2022/07/15,,,日清医療食品株式会社　,菅井正一,03-3287-3611,千代田区丸の内２丁目７番３号東京ビルディング２０階,東京都千代田区丸ノ内２丁目７番３号東京ビルディング２０階,,72931,東京都,千代田区,丸の内２,1067,,給食施設,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,光生園事業所,光生園事業所,日清医療食品株式会社,,1,,,,,
最上郡舟形町長沢６８３１番地,0233-32-8064,有限会社舟形マッシュルーム,長澤光芳,最上郡舟形町舟形字向山２７９１－１,0233320733,マッシュルームスタンド舟形,1,101,飲食店営業（一般食堂・レストラン）,1069,2022/7/15,2022/7/15,,最上保健所,マッシュルームスタンド舟形,0233,0233-32-0733,,,,最上郡舟形町舟形字向山２７９１－１,山形県最上郡舟形町舟形字向山２７９１－１,,48558,山形県,最上郡舟形町,舟形,,2022/07/15,2022/07/15,,,有限会社舟形マッシュルーム,長澤光芳,0233-32-8064,最上郡舟形町長沢６８３１番地,山形県最上郡舟形町長沢６８３１番地,,48557,山形県,最上郡舟形町,長沢,1069,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,マッシュルームスタンド舟形,マッシュルムスタンド舟形,有限会社舟形マッシュルーム,,1,,,,,
最上郡舟形町舟形２９７９,0233323109,定泉寺,梅津法聖,最上郡舟形町堺の峰,0233322792,さばね山蕎麦,1,101,飲食店営業（一般食堂・レストラン）,1070,2022/7/15,2022/7/15,,最上保健所,さばね山蕎麦,0233,0233-32-2792,,,,最上郡舟形町堺の峰,山形県最上郡舟形町堺ノ峰,,48554,山形県,最上郡舟形町,,,2022/07/15,2022/07/15,,,定泉寺,梅津法聖,0233-32-3109,最上郡舟形町舟形２９７９,山形県最上郡舟形町舟形２９７９,,48558,山形県,最上郡舟形町,舟形,1070,,飲食店営業,,,,068_山形県_最上保健所_食品衛生(許可)_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,さばね山蕎麦,さばね山蕎麦,定泉寺,,1,,,,,
