11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47000,fBiz00000126290000000001,沖縄県,那覇市,社会福祉法人慈母福祉会　南風原はなぞの保育園,シャカイフクシホウジンジボフクシカイハエバルハナゾノホイクエン,㉖ 集団給食施設,,沖縄県島尻郡南風原町大名156-4,,26.208158,127.738156,098-889-3425,社会福祉法人　慈母福祉会　南風原はなぞの保育園,1360005001790 ,沖縄県島尻郡南風原町大名156-4,沖縄県島尻郡南風原町大名１５６－４,,,,,,,,届出,,,,南部保健所,社会福祉法人慈母福祉会　南風原はなぞの保育園,098,098-889-3425,,26.208158,127.738156,沖縄県島尻郡南風原町大名156-4,沖縄県島尻郡南風原町大名１５６－４,,216398,沖縄県,島尻郡南風原町,大名,,,,,,社会福祉法人　慈母福祉会　南風原はなぞの保育園,,,沖縄県島尻郡南風原町大名１５６－４　,沖縄県島尻郡南風原町大名１５６－４,,216398,沖縄県,島尻郡南風原町,大名,,届出,給食施設,,,1360005001790,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,社会福祉法人慈母福祉会　南風原はなぞの保育園,社会福祉法人慈母福祉会南風原はなぞの保育園,社会福祉法人慈母福祉会　南風原はなぞの保育園,,1,,,,,シャカイフクシホウジンジボフクシカイハエバルハナゾノホイクエン
47000,fBiz00000131720000000036,沖縄県,那覇市,みなみのこ保育園,ミナミノコホイクエン,㉖ 集団給食施設,,沖縄県島尻郡南風原町字新川118番地の1,,26.205863,127.723733,988897861,株式会社ニチイ学館,3010001025868 ,東京都千代田区神田駿河台2丁目9番地,東京都千代田区神田駿河台２丁目９番地,,,,,,,,届出,,,,南部保健所,みなみのこ保育園,098,,,26.205863,127.723733,沖縄県島尻郡南風原町字新川118番地の1,沖縄県島尻郡南風原町字新川１１８番地ノ１,,216397,沖縄県,島尻郡南風原町,新川,,,,,,株式会社ニチイ学館,,,東京都千代田区神田駿河台２丁目９番地　,東京都千代田区神田駿河台２丁目９番地,,72867,東京都,千代田区,神田駿河台２,,届出,給食施設,,,3010001025868,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,みなみのこ保育園,みなみのこ保育園,株式会社ニチイ学館,,1,,,,,ミナミノコホイクエン
47000,fBiz00000131720000000058,沖縄県,那覇市,イオンゆめみらい保育園いしがき,イオンユメミライホイクエンイシガキ,㉖ 集団給食施設,,沖縄県石垣市登野城1147,,24.377075,124.178225,980877150,株式会社ニチイ学館,3010001025868 ,東京都千代田区神田駿河台2丁目9番地,東京都千代田区神田駿河台２丁目９番地,,,,,,,,届出,,,,八重山保健所,イオンゆめみらい保育園いしがき,0980,,,24.377075,124.178225,沖縄県石垣市登野城1147,沖縄県石垣市登野城１１４７,,215623,沖縄県,石垣市,登野城,,,,,,株式会社ニチイ学館,,,東京都千代田区神田駿河台２丁目９番地　,東京都千代田区神田駿河台２丁目９番地,,72867,東京都,千代田区,神田駿河台２,,届出,給食施設,,,3010001025868,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,イオンゆめみらい保育園いしがき,イオンゆめみらい保育園いしがき,株式会社ニチイ学館,,1,,,,,イオンユメミライホイクエンイシガキ
47000,fBiz00000131720000000093,沖縄県,那覇市,ニチイキッズこじゃ保育園,ニチイキッズコジャホイクエン,㉖ 集団給食施設,,沖縄県沖縄市古謝2丁目19-15,,26.333235,127.835476,098-921-0722,株式会社ニチイ学館,3010001025868 ,東京都千代田区神田駿河台2丁目9番地,東京都千代田区神田駿河台２丁目９番地,,,,,,,,届出,,,,中部保健所,ニチイキッズこじゃ保育園,098,098-921-0722,,26.333235,127.835476,沖縄県沖縄市古謝2丁目19-15,沖縄県沖縄市古謝２丁目１９－１５,,215990,沖縄県,沖縄市,古謝２,,,,,,株式会社ニチイ学館,,,東京都千代田区神田駿河台２丁目９番地　,東京都千代田区神田駿河台２丁目９番地,,72867,東京都,千代田区,神田駿河台２,,届出,給食施設,,,3010001025868,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ニチイキッズこじゃ保育園,ニチイキッズこじゃ保育園,株式会社ニチイ学館,,1,,,,,ニチイキッズコジャホイクエン
47000,fBiz00000132740000000001,沖縄県,那覇市,株式会社　沖食商事,カブシキガイシャ　オキショクショウジ,⑧ 米穀類販売業,,沖縄県浦添市勢理客四丁目4番1号,,26.244325,127.690826,,株式会社　沖食商事,5360001008654 ,沖縄県浦添市勢理客四丁目4番１号,沖縄県浦添市勢理客４丁目４番１号,,,,,,,,届出,,,,南部保健所,株式会社　沖食商事,098,,,26.244325,127.690826,沖縄県浦添市勢理客四丁目4番1号,沖縄県浦添市勢理客４丁目４番１号,,215668,沖縄県,浦添市,勢理客４,,,,,,株式会社　沖食商事,,,沖縄県浦添市勢理客４丁目４番１号　,沖縄県浦添市勢理客４丁目４番１号,,215668,沖縄県,浦添市,勢理客４,,届出,米穀類販売業,,,5360001008654,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,株式会社沖食商事,株式会社沖食商事,株式会社沖食商事,,2,,,,,カブシキガイシャ　オキショクショウジ
47000,fBiz00000133010000000001,沖縄県,那覇市,株式会社　沖食商事,カブシキガイシャ　オキショクショウジ,⑧ 米穀類販売業,,沖縄県名護市大中五丁目３番３号,,26.594269,127.990746,,株式会社　沖食商事,5360001008654 ,沖縄県名護市大中五丁目３番３号,沖縄県名護市大中５丁目３番３号,,,,,,,,届出,,,,北部保健所,株式会社　沖食商事,0980,,,26.594269,127.990746,沖縄県名護市大中五丁目３番３号,沖縄県名護市大中５丁目３番３号,,215799,沖縄県,名護市,大中５,,,,,,株式会社　沖食商事,,,沖縄県名護市大中５丁目３番３号　,沖縄県名護市大中５丁目３番３号,,215799,沖縄県,名護市,大中５,,届出,米穀類販売業,,,5360001008654,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,株式会社沖食商事,株式会社沖食商事,株式会社沖食商事,,2,,,,,カブシキガイシャ　オキショクショウジ
47000,fBiz00000134480000000001,沖縄県,那覇市,障害者支援施設　つきしろ学園,ショウガイシャシエンシセツ　ツキシロガクエン,㉖ 集団給食施設,集団給食,沖縄県南城市佐敷新里1948番地,,26.163017,127.77288,098-947-1183,社会福祉法人つきしろ福祉会　,7360005001777 ,沖縄県南城市佐敷新里1948番地,沖縄県南城市佐敷新里１９４８番地,,,,,,,,届出,,,,南部保健所,障害者支援施設　つきしろ学園,098,098-947-1183,,26.163017,127.77288,沖縄県南城市佐敷新里1948番地,沖縄県南城市佐敷新里１９４８番地,,216127,沖縄県,南城市,佐敷,,,,,,社会福祉法人つきしろ福祉会　,,,沖縄県南城市佐敷新里１９４８番地　,沖縄県南城市佐敷新里１９４８番地,,216127,沖縄県,南城市,佐敷,,届出,給食施設, 集団給食,,7360005001777,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,障害者支援施設　つきしろ学園,障害者支援施設つきしろ学園,社会福祉法人つきしろ福祉会　,,1,,,,,ショウガイシャシエンシセツ　ツキシロガクエン
47000,fBiz00000138470000000094,沖縄県,那覇市,ダイレックスうるま店,ダイレックスウルマテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県うるま市江洲507,,26.354978,127.825773,098-973-2200,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,中部保健所,ダイレックスうるま店,098,098-973-2200,,26.354978,127.825773,沖縄県うるま市江洲507,沖縄県うるま市江洲５０７,,216498,沖縄県,うるま市,江洲,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックスうるま店,ダイレックスうるま店,ダイレックス株式会社,,1,,,,,ダイレックスウルマテン
47000,fBiz00000138470000000216,沖縄県,那覇市,ダイレックス具志川店,ダイレックスグシカワテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県うるま市前原67,,26.341134,127.852433,098-974-6600,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,中部保健所,ダイレックス具志川店,098,098-974-6600,,26.341134,127.852433,沖縄県うるま市前原67,沖縄県うるま市前原６７,,216496,沖縄県,うるま市,前原,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス具志川店,ダイレックス具志川店,ダイレックス株式会社,,1,,,,,ダイレックスグシカワテン
47000,fBiz00000138470000000217,沖縄県,那覇市,ダイレックス安慶名店,ダイレックスアゲナテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県うるま市赤野1393-1,,26.37322,127.859106,098-979-3880,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,中部保健所,ダイレックス安慶名店,098,098-979-3880,,26.37322,127.859106,沖縄県うるま市赤野1393-1,沖縄県うるま市赤野１３９３－１,,701068,沖縄県,うるま市,赤野,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス安慶名店,ダイレックス安慶名店,ダイレックス株式会社,,1,,,,,ダイレックスアゲナテン
47000,fBiz00000138470000000218,沖縄県,那覇市,ダイレックス浦添店,ダイレックスウラソエテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県浦添市大平1丁目28番3号,,26.247554,127.71002,098-988-1987,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,南部保健所,ダイレックス浦添店,098,098-988-1987,,26.247554,127.71002,沖縄県浦添市大平1丁目28番3号,沖縄県浦添市大平１丁目２８番３号,,215654,沖縄県,浦添市,大平１,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス浦添店,ダイレックス浦添店,ダイレックス株式会社,,1,,,,,ダイレックスウラソエテン
47000,fBiz00000138470000000250,沖縄県,那覇市,ダイレックス糸満店,ダイレックスイトマンテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県糸満市潮平611番地7,,26.143204,127.671669,098-992-3175,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,南部保健所,ダイレックス糸満店,098,098-992-3175,,26.143204,127.671669,沖縄県糸満市潮平611番地7,沖縄県糸満市潮平６１１番地７,,215828,沖縄県,糸満市,潮平,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス糸満店,ダイレックス糸満店,ダイレックス株式会社,,1,,,,,ダイレックスイトマンテン
47000,fBiz00000138470000000251,沖縄県,那覇市,ダイレックス名護店,ダイレックスナゴテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県名護市大北4丁目21番9号,,26.608152,127.992401,0980-54-8881,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,北部保健所,ダイレックス名護店,0980,0980-54-8881,,26.608152,127.992401,沖縄県名護市大北4丁目21番9号,沖縄県名護市大北４丁目２１番９号,,215803,沖縄県,名護市,大北４,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス名護店,ダイレックス名護店,ダイレックス株式会社,,1,,,,,ダイレックスナゴテン
47000,fBiz00000138470000000252,沖縄県,那覇市,ダイレックス豊見城店,ダイレックストミグスクテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県豊見城市豊見城460-1,,26.183383,127.67649,098-852-2841,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,南部保健所,ダイレックス豊見城店,098,098-852-2841,,26.183383,127.67649,沖縄県豊見城市豊見城460-1,沖縄県豊見城市豊見城４６０－１,,216015,沖縄県,豊見城市,豊見城,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス豊見城店,ダイレックス豊見城店,ダイレックス株式会社,,1,,,,,ダイレックストミグスクテン
47000,fBiz00000138470000000253,沖縄県,那覇市,ダイレックス石川店,ダイレックスイシカワテン,⑪ 百貨店、総合スーパー,ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,沖縄県うるま市石川1丁目44-8,,26.432339,127.82681,098-964-3595,ダイレックス株式会社,6300001004245 ,佐賀県佐賀市高木瀬町大字長瀬９３０番地,佐賀県佐賀市高木瀬町大字長瀬９３０番地,,,,,,,,届出,,,,中部保健所,ダイレックス石川店,098,098-964-3595,,26.432339,127.82681,沖縄県うるま市石川1丁目44-8,沖縄県うるま市石川１丁目４４－８,,216026,沖縄県,うるま市,石川１,,,,,,ダイレックス株式会社,,,佐賀県佐賀市高木瀬町大字長瀬９３０番地　,佐賀県佐賀市高木瀬町長瀬９３０番地,,204731,佐賀県,佐賀市,高木瀬町長瀬,,届出,百貨店、総合スーパー, ﾃﾞｨｽｶｳﾝﾄｽﾄｱ,,6300001004245,465-469_沖縄県_沖縄県一括_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ダイレックス石川店,ダイレックス石川店,ダイレックス株式会社,,1,,,,,ダイレックスイシカワテン
