,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法人,新規,10977,,かどまん食堂,中魚沼郡津南町大字下船渡乙１５３８－１,,025-765-3041,,有限会社　プレイトプレス,代表取締役　板場　幸也,中魚沼郡津南町大字下船渡乙１５３８－１,025-765-3041,,,① 飲食店営業,,,1-30,0,0,2022年07月08日,2022年06月14日,2022年07月07日,2022年07月08日,2027年07月31日,,,,,,十日町保健所,かどまん食堂,025,025-765-3041,,,,中魚沼郡津南町大字下船渡乙１５３８－１,新潟県中魚沼郡津南町下船渡乙１５３８－１,,90506,新潟県,中魚沼郡津南町,下船渡乙,2022/06/14,2022/07/08,2022/07/08,,2027/07/31,有限会社　プレイトプレス,代表取締役　板場　幸也,025-765-3041,中魚沼郡津南町大字下船渡乙１５３８－１,新潟県中魚沼郡津南町下船渡乙１５３８－１,,90506,新潟県,中魚沼郡津南町,下船渡乙,1-30,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,かどまん食堂,かどまん食堂,有限会社プレイトプレス,,1,,,,,
個人,新規,11303,,人来夢,中魚沼郡津南町大字下船渡丁８００６－５,,025-765-2306,村山　幸江,,,,,,,① 飲食店営業,,,1-47,0,0,2022年07月08日,2022年06月17日,2022年07月07日,2022年07月08日,2027年07月31日,,,,,,十日町保健所,人来夢,025,025-765-2306,,,,中魚沼郡津南町大字下船渡丁８００６－５,新潟県中魚沼郡津南町下船渡丁８００６－５,,90508,新潟県,中魚沼郡津南町,下船渡丁,2022/06/17,2022/07/08,2022/07/08,,2027/07/31,,村山　幸江,,,,,,,,,1-47,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,人来夢,人来夢,,,1,,,,,
個人,新規,11343,,食事処　和,中魚沼郡津南町大字中深見乙2830,,025-765-3845,月岡　和明,,,,,,,① 飲食店営業,,,1-42,0,0,2022年07月08日,2022年06月14日,2022年07月07日,2022年07月08日,2027年07月31日,,,,,,十日町保健所,食事処　和,025,025-765-3845,,,,中魚沼郡津南町大字中深見乙2830,新潟県中魚沼郡津南町中深見乙２８３０,,90541,新潟県,中魚沼郡津南町,中深見乙,2022/06/14,2022/07/08,2022/07/08,,2027/07/31,,月岡　和明,,,,,,,,,1-42,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,食事処　和,食事処和,,,1,,,,,
個人,新規,11357,,Yショップ京桝屋,中魚沼郡津南町大字下船渡戊５７０,,025-765-2385,風巻　友子,,,,,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年06月06日,,,,,,,,,十日町保健所,Yショップ京桝屋,025,025-765-2385,,,,中魚沼郡津南町大字下船渡戊５７０,新潟県中魚沼郡津南町下船渡戊５７０,,90509,新潟県,中魚沼郡津南町,下船渡戊,2022/06/06,,,,,,風巻　友子,,,,,,,,,,新規,食料品販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,Ｙショップ京桝屋,Ｙショップ京桝屋,,,2,,,,,
個人,新規,11357,,Yショップ京桝屋,中魚沼郡津南町大字下船渡戊５７０,,025-765-2385,風巻　友子,,,,,,,③ 乳類販売業,,,,0,0,,2022年06月06日,,,,,,,,,十日町保健所,Yショップ京桝屋,025,025-765-2385,,,,中魚沼郡津南町大字下船渡戊５７０,新潟県中魚沼郡津南町下船渡戊５７０,,90509,新潟県,中魚沼郡津南町,下船渡戊,2022/06/06,,,,,,風巻　友子,,,,,,,,,,新規,乳類販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,Ｙショップ京桝屋,Ｙショップ京桝屋,,,2,,,,,
法人,新規,11656,,株式会社　綿屋旅館,中魚沼郡津南町大字下船渡戊４５０,,025-765-2034,,株式会社　綿屋旅館,代表取締役　風巻　宏行,中魚沼郡津南町大字下船渡戊４５０,025-765-2034,,,① 飲食店営業,,,1-48,0,0,2022年07月08日,2022年06月20日,2022年07月07日,2022年07月08日,2027年07月31日,,,,,,十日町保健所,株式会社　綿屋旅館,025,025-765-2034,,,,中魚沼郡津南町大字下船渡戊４５０,新潟県中魚沼郡津南町下船渡戊４５０,,90509,新潟県,中魚沼郡津南町,下船渡戊,2022/06/20,2022/07/08,2022/07/08,,2027/07/31,株式会社　綿屋旅館,代表取締役　風巻　宏行,025-765-2034,中魚沼郡津南町大字下船渡戊４５０,新潟県中魚沼郡津南町下船渡戊４５０,,90509,新潟県,中魚沼郡津南町,下船渡戊,1-48,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社綿屋旅館,株式会社綿屋旅館,株式会社綿屋旅館,,1,,,,,
個人,新規,11658,,山田屋,中魚沼郡津南町大字下船渡戊307－8,,025-765-4806,山田　祐樹,,,,,,,① 飲食店営業,,,1-41,0,0,2022年07月15日,2022年06月14日,2022年07月14日,2022年07月15日,2027年07月31日,,,,,,十日町保健所,山田屋,025,025-765-4806,,,,中魚沼郡津南町大字下船渡戊307－8,新潟県中魚沼郡津南町下船渡戊３０７－８,,90509,新潟県,中魚沼郡津南町,下船渡戊,2022/06/14,2022/07/15,2022/07/15,,2027/07/31,,山田　祐樹,,,,,,,,,1-41,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,山田屋,山田屋,,,1,,,,,
個人,新規,11687,,ぐるめかん　大勝,中魚沼郡津南町大字下船渡丁7987-3,,025-765-3173,大平　雄樹,,,,,,,① 飲食店営業,,,1-31,0,0,2022年07月08日,2022年06月14日,2022年07月07日,2022年07月08日,2027年07月31日,,,,,,十日町保健所,ぐるめかん　大勝,025,025-765-3173,,,,中魚沼郡津南町大字下船渡丁7987-3,新潟県中魚沼郡津南町下船渡丁７９８７－３,,90508,新潟県,中魚沼郡津南町,下船渡丁,2022/06/14,2022/07/08,2022/07/08,,2027/07/31,,大平　雄樹,,,,,,,,,1-31,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,ぐるめかん　大勝,ぐるめかん大勝,,,1,,,,,
個人,新規,12102,,one day,十日町市本町４－６７,１Ｆ,090-4068-4614,加部　康浩,,,,,,,① 飲食店営業,,,1-19,0,0,2022年06月10日,2022年06月06日,2022年06月09日,2022年06月10日,2027年11月30日,,,,,,十日町保健所,one day,025,090-4068-4614,,,,十日町市本町４－６７,新潟県十日町市本町４－６７,１Ｆ,87284,新潟県,十日町市,本町４,2022/06/06,2022/06/10,2022/06/10,,2027/11/30,,加部　康浩,,,,,,,,,1-19,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,ｏｎｅ　ｄａｙ,ｏｎｅｄａｙ,,,1,,,,,
法人,新規,12103,,移動八百屋まつだいや（自動車）,十日町市松代３２５７,ほか十日町市内一円,080-60490120,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,十日町市室野２５０９,025-594-7130,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年06月14日,,,,,,,,,十日町保健所,移動八百屋まつだいや（自動車）,025,080-6049-0120,,,,十日町市松代３２５７,新潟県十日町市松代３２５７,ほか十日町市内一円,87207,新潟県,十日町市,松代,2022/06/14,,,,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,025-594-7130,十日町市室野２５０９,新潟県十日町市室野２５０９,,87247,新潟県,十日町市,室野,,新規,食料品販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,移動八百屋まつだいや（自動車）,移動八百屋まつだいや自動車,有限会社松代ハイテクファーム,,1,,,,,
法人,新規,12104,,道の駅　まつだいふるさと会館（愛の風　青空市場）,十日町市松代まつだい駅,,080-60490120,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,十日町市室野２５０９,025-594-7130,,,⑥ 弁当販売業,,,,0,0,,2022年06月14日,,,,,,,,,十日町保健所,道の駅　まつだいふるさと会館（愛の風　青空市場）,025,080-6049-0120,,,,十日町市松代まつだい駅,新潟県十日町市松代,まつだい駅,87207,新潟県,十日町市,松代,2022/06/14,,,,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,025-594-7130,十日町市室野２５０９,新潟県十日町市室野２５０９,,87247,新潟県,十日町市,室野,,新規,弁当販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,道の駅　まつだいふるさと会館（愛の風　青空市場）,道の駅まつだいふるさと会館愛の風青空市場,有限会社松代ハイテクファーム,,3,,,,,
法人,新規,12104,,道の駅　まつだいふるさと会館（愛の風　青空市場）,十日町市松代まつだい駅,,080-60490120,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,十日町市室野２５０９,025-594-7130,,,⑦ 野菜果物販売業,,,,0,0,,2022年06月14日,,,,,,,,,十日町保健所,道の駅　まつだいふるさと会館（愛の風　青空市場）,025,080-6049-0120,,,,十日町市松代まつだい駅,新潟県十日町市松代,まつだい駅,87207,新潟県,十日町市,松代,2022/06/14,,,,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,025-594-7130,十日町市室野２５０９,新潟県十日町市室野２５０９,,87247,新潟県,十日町市,室野,,新規,野菜果物販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,道の駅　まつだいふるさと会館（愛の風　青空市場）,道の駅まつだいふるさと会館愛の風青空市場,有限会社松代ハイテクファーム,,3,,,,,
法人,新規,12104,,道の駅　まつだいふるさと会館（愛の風　青空市場）,十日町市松代まつだい駅,,080-60490120,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,十日町市室野２５０９,025-594-7130,,,⑧ 米穀類販売業,,,,0,0,,2022年06月14日,,,,,,,,,十日町保健所,道の駅　まつだいふるさと会館（愛の風　青空市場）,025,080-6049-0120,,,,十日町市松代まつだい駅,新潟県十日町市松代,まつだい駅,87207,新潟県,十日町市,松代,2022/06/14,,,,,有限会社　松代ハイテクファーム,代表取締役　坂本　竜司,025-594-7130,十日町市室野２５０９,新潟県十日町市室野２５０９,,87247,新潟県,十日町市,室野,,新規,米穀類販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,道の駅　まつだいふるさと会館（愛の風　青空市場）,道の駅まつだいふるさと会館愛の風青空市場,有限会社松代ハイテクファーム,,3,,,,,
個人,新規,12138,,さんがの恵,中魚沼郡津南町大字三箇乙,トヤ沢直売場,080-20469025,恩田　輝次,,,,,,,⑦ 野菜果物販売業,,,,0,0,,2022年07月19日,,,,,,,,,十日町保健所,さんがの恵,025,080-2046-9025,,,,中魚沼郡津南町大字三箇乙,新潟県中魚沼郡津南町三箇乙,トヤ沢直売場,90517,新潟県,中魚沼郡津南町,三箇乙,2022/07/19,,,,,,恩田　輝次,,,,,,,,,,新規,野菜果物販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,さんがの恵,さんがの恵,,,1,,,,,
法人,新規,12139,,ちょっとバー「グリュ」,中魚沼郡津南町大字下船渡丁１５０９番地３,,090-46705933,,有限会社　山田電機商会,代表取締役　山田　進,中魚沼郡津南町大字下船渡丁１５０９番地３,025-765-3079,,,① 飲食店営業,,,1-65,0,0,2022年07月20日,2022年07月01日,2022年07月19日,2022年07月20日,2027年07月31日,,,,,,十日町保健所,ちょっとバー「グリュ」,025,090-4670-5933,,,,中魚沼郡津南町大字下船渡丁１５０９番地３,新潟県中魚沼郡津南町下船渡丁１５０９番地３,,90508,新潟県,中魚沼郡津南町,下船渡丁,2022/07/01,2022/07/20,2022/07/20,,2027/07/31,有限会社　山田電機商会,代表取締役　山田　進,025-765-3079,中魚沼郡津南町大字下船渡丁１５０９番地３,新潟県中魚沼郡津南町下船渡丁１５０９番地３,,90508,新潟県,中魚沼郡津南町,下船渡丁,1-65,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,ちょっとバー「グリュ」,ちょっとバグリュ,有限会社山田電機商会,,1,,,,,
個人,新規,12141,,洋風居酒屋　まんまみーや,十日町市新座甲７５５－７番地,,025-757-8924,宮沢　優,,,,,,,① 飲食店営業,,,1-1,0,0,2022年07月22日,2022年04月08日,2022年07月21日,2022年07月22日,2027年10月31日,,,,,,十日町保健所,洋風居酒屋　まんまみーや,025,025-757-8924,,,,十日町市新座甲７５５－７番地,新潟県十日町市新座甲７５５－７番地,,87009,新潟県,十日町市,新座甲,2022/04/08,2022/07/22,2022/07/22,,2027/10/31,,宮沢　優,,,,,,,,,1-1,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,洋風居酒屋　まんまみーや,洋風居酒屋まんまみや,,,1,,,,,
個人,新規,12142,,水沢ふれあい物産館,十日町市馬場甲３５８,,025-758-2036,羽鳥　美香,,,,,,,⑦ 野菜果物販売業,,,,0,0,,2022年07月13日,,,,,,,,,十日町保健所,水沢ふれあい物産館,025,025-758-2036,,,,十日町市馬場甲３５８,新潟県十日町市馬場甲３５８,,87067,新潟県,十日町市,馬場甲,2022/07/13,,,,,,羽鳥　美香,,,,,,,,,,新規,野菜果物販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,水沢ふれあい物産館,水沢ふれあい物産館,,,2,,,,,
個人,新規,12142,,水沢ふれあい物産館,十日町市馬場甲３５８,,025-758-2036,羽鳥　美香,,,,,,,⑧ 米穀類販売業,,,,0,0,,2022年07月13日,,,,,,,,,十日町保健所,水沢ふれあい物産館,025,025-758-2036,,,,十日町市馬場甲３５８,新潟県十日町市馬場甲３５８,,87067,新潟県,十日町市,馬場甲,2022/07/13,,,,,,羽鳥　美香,,,,,,,,,,新規,米穀類販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,米穀類小売業,,,,,,,水沢ふれあい物産館,水沢ふれあい物産館,,,2,,,,,
法人,新規,12143,,株式会社　藍匠,十日町市乙５２０－１,,025-757-0445,,株式会社　藍匠,代表取締役　柳　幸雄,新潟県十日町市乙５２０－１,025-757-0445,,,⑦ 野菜果物販売業,,,,0,0,,2022年07月08日,,,,,,,,,十日町保健所,株式会社　藍匠,025,025-757-0445,,,,十日町市乙５２０－１,新潟県十日町市乙５２０－１,,86977,新潟県,十日町市,乙,2022/07/08,,,,,株式会社　藍匠,代表取締役　柳　幸雄,025-757-0445,新潟県十日町市乙５２０－１,新潟県十日町市乙５２０－１,,86977,新潟県,十日町市,乙,,新規,野菜果物販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,野菜・果実小売業,,,,,,,,株式会社藍匠,株式会社藍匠,株式会社藍匠,,1,,,,,
法人,新規,12147,,福祉用具のふれあい,十日町市山谷６５０番地１,,025-755-5510,,社会福祉法人やまびこ,理事長　根津　政雄,十日町市寿町１丁目１番地１２,025-750-1515,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月27日,,,,,,,,,十日町保健所,福祉用具のふれあい,025,025-755-5510,,,,十日町市山谷６５０番地１,新潟県十日町市山谷６５０番地１,,87095,新潟県,十日町市,山谷,2022/07/27,,,,,社会福祉法人やまびこ,理事長　根津　政雄,025-750-1515,十日町市寿町１丁目１番地１２,新潟県十日町市寿町１丁目１番地１２,,86997,新潟県,十日町市,寿町１,,新規,食料品販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,福祉用具のふれあい,福祉用具のふれあい,社会福祉法人やまびこ,,1,,,,,
法人,新規,12148,,本町二丁目ポケットパーク広場,十日町市本町二丁目,,090-32813151,,十日町市本町二丁目商店街振興組合,代表理事　小島　宏,十日町市本町二丁目２２０番地,025-752-3146,,,⑬ その他の食料・飲料販売業,,,,0,0,,2022年07月27日,,,,,,,,,十日町保健所,本町二丁目ポケットパーク広場,025,090-3281-3151,,,,十日町市本町二丁目,新潟県十日町市本町２丁目,,87282,新潟県,十日町市,本町２,2022/07/27,,,,,十日町市本町二丁目商店街振興組合,代表理事　小島　宏,025-752-3146,十日町市本町二丁目２２０番地,新潟県十日町市本町２丁目２２０番地,,87282,新潟県,十日町市,本町２,,新規,食料品販売業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,本町二丁目ポケットパーク広場,本町二丁目ポケットパク広場,十日町市本町二丁目商店街振興組合,,1,,,,,
個人,新規,12149,,食彩酒家　翔,十日町市水野町３８１－２,,025-755-5994,長谷川　翔,,,,,,,① 飲食店営業,,,1-90,0,0,2022年07月29日,2022年07月22日,2022年07月28日,2022年07月29日,2027年11月30日,,,,,,十日町保健所,食彩酒家　翔,025,025-755-5994,,,,十日町市水野町３８１－２,新潟県十日町市水野町３８１－２,,87288,新潟県,十日町市,水野町,2022/07/22,2022/07/29,2022/07/29,,2027/11/30,,長谷川　翔,,,,,,,,,1-90,新規,飲食店営業,,,,158_新潟県_十日町保健所_食品衛生(許可-届出)_2022年06月-2022年07月_末日_新規,宿泊業，飲食サービス業,飲食店,,,,,,,,,食彩酒家　翔,食彩酒家翔,,,1,,,,,
