11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43000,fBiz00000353160000000002,熊本県,熊本市中央区,行商人やじろべえ,ギョウショウニンヤジロベエ,⑬ その他の食料・飲料販売業,,熊本県天草市有明町赤崎２５９６ ,（県内一円）,32.495534,130.323897,9011963470,特定非営利活動法人やじろべえ,3330005007269 ,熊本県天草市有明町赤崎２５９６,熊本県天草市有明町赤崎２５９６,,,届出,,天草保健所,行商人やじろべえ,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.495534,130.323897,熊本県天草市有明町赤崎２５９６ ,熊本県天草市有明町赤崎２５９６,（県内一円）,209592,熊本県,天草市,有明町赤崎,,,,,,特定非営利活動法人やじろべえ,,,熊本県天草市有明町赤崎２５９６　,熊本県天草市有明町赤崎２５９６,,209592,熊本県,天草市,有明町赤崎,,届出,食料品販売業,,,3330005007269,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,行商人やじろべえ,行商人やじろべえ,特定非営利活動法人やじろべえ,,2,,,,,ギョウショウニンヤジロベエ
43000,fBiz00000353230000000001,熊本県,熊本市中央区,本渡五和農業協同組合 ,ホンドイツワノウギョウキョウドウクミアイ,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県天草市南新町９－２２ ,,32.45447,130.196003,969232231,本渡五和農業協同組合,2330005006841 ,熊本県天草市南新町９－２２,熊本県天草市南新町９－２２,,,届出,,天草保健所,本渡五和農業協同組合 ,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.45447,130.196003,熊本県天草市南新町９－２２ ,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,,,,,本渡五和農業協同組合,,,熊本県天草市南新町９－２２　,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,届出,食肉販売業,,,2330005006841,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,本渡五和農業協同組合　,本渡五和農業協同組合,本渡五和農業協同組合,,2,,,,,ホンドイツワノウギョウキョウドウクミアイ
43000,fBiz00000353230000000001,熊本県,熊本市中央区,本渡五和農業協同組合 ,ホンドイツワノウギョウキョウドウクミアイ,③ 乳類販売業,,熊本県天草市南新町９－２２ ,,32.45447,130.196003,969232231,本渡五和農業協同組合,2330005006841 ,熊本県天草市南新町９－２２,熊本県天草市南新町９－２２,,,届出,,天草保健所,本渡五和農業協同組合 ,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.45447,130.196003,熊本県天草市南新町９－２２ ,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,,,,,本渡五和農業協同組合,,,熊本県天草市南新町９－２２　,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,届出,乳類販売業,,,2330005006841,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,本渡五和農業協同組合　,本渡五和農業協同組合,本渡五和農業協同組合,,2,,,,,ホンドイツワノウギョウキョウドウクミアイ
43000,fBiz00000353230000000002,熊本県,熊本市中央区,本渡五和農業協同組合グリーントップ本渡,ホンドイツワノウギョウキョウドウクミアイグリーントップホンド,③ 乳類販売業,,熊本県天草市南新町９－２２ ,（県内一円）,32.45447,130.196003,969232231,本渡五和農業協同組合,2330005006841 ,熊本県天草市南新町９－２２,熊本県天草市南新町９－２２,,,届出,,天草保健所,本渡五和農業協同組合グリーントップ本渡,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.45447,130.196003,熊本県天草市南新町９－２２ ,熊本県天草市南新町９－２２,（県内一円）,209674,熊本県,天草市,南新町,,,,,,本渡五和農業協同組合,,,熊本県天草市南新町９－２２　,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,届出,乳類販売業,,,2330005006841,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,本渡五和農業協同組合グリーントップ本渡,本渡五和農業協同組合グリントップ本渡,本渡五和農業協同組合,,2,,,,,ホンドイツワノウギョウキョウドウクミアイグリーントップホンド
43000,fBiz00000353230000000004,熊本県,熊本市中央区,本渡五和農業協同組合グリーントップ本渡,ホンドイツワノウギョウキョウドウクミアイグリーントップホンド,⑬ その他の食料・飲料販売業,,熊本県天草市南新町９－２２ ,（県内一円）,32.45447,130.196003,969232231,本渡五和農業協同組合,2330005006841 ,熊本県天草市南新町９－２２,熊本県天草市南新町９－２２,,,届出,,天草保健所,本渡五和農業協同組合グリーントップ本渡,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.45447,130.196003,熊本県天草市南新町９－２２ ,熊本県天草市南新町９－２２,（県内一円）,209674,熊本県,天草市,南新町,,,,,,本渡五和農業協同組合,,,熊本県天草市南新町９－２２　,熊本県天草市南新町９－２２,,209674,熊本県,天草市,南新町,,届出,食料品販売業,,,2330005006841,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,本渡五和農業協同組合グリーントップ本渡,本渡五和農業協同組合グリントップ本渡,本渡五和農業協同組合,,2,,,,,ホンドイツワノウギョウキョウドウクミアイグリーントップホンド
43000,fBiz00000353290000000001,熊本県,熊本市中央区,有限会社おにつか ,ユウゲンガイシャオニツカ,③ 乳類販売業,,熊本県上天草市龍ケ岳町大道３６８８－１６ ,,32.390136,130.368798,969630555,有限会社おにつか,1330002028336 ,熊本県上天草市龍ケ岳町大道３６８８－１６,熊本県上天草市龍ケ岳町大道３６８８－１６,,,届出,,天草保健所,有限会社おにつか ,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.390136,130.368798,熊本県上天草市龍ケ岳町大道３６８８－１６ ,熊本県上天草市竜が岳町大道３６８８－１６,,209465,熊本県,上天草市,竜が岳町大道,,,,,,有限会社おにつか,,,熊本県上天草市龍ケ岳町大道３６８８－１６　,熊本県上天草市竜が岳町大道３６８８－１６,,209465,熊本県,上天草市,竜が岳町大道,,届出,乳類販売業,,,1330002028336,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社おにつか　,有限会社おにつか,有限会社おにつか,,2,,,,,ユウゲンガイシャオニツカ
43000,fBiz00000353290000000002,熊本県,熊本市中央区,有限会社おにつか ,ユウゲンガイシャオニツカ,⑬ その他の食料・飲料販売業,,熊本県上天草市龍ケ岳町大道３６８８－１６ ,,32.390136,130.368798,969630555,有限会社おにつか,1330002028336 ,熊本県上天草市龍ケ岳町大道３６８８－１６,熊本県上天草市龍ケ岳町大道３６８８－１６,,,届出,,天草保健所,有限会社おにつか ,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.390136,130.368798,熊本県上天草市龍ケ岳町大道３６８８－１６ ,熊本県上天草市竜が岳町大道３６８８－１６,,209465,熊本県,上天草市,竜が岳町大道,,,,,,有限会社おにつか,,,熊本県上天草市龍ケ岳町大道３６８８－１６　,熊本県上天草市竜が岳町大道３６８８－１６,,209465,熊本県,上天草市,竜が岳町大道,,届出,食料品販売業,,,1330002028336,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,有限会社おにつか　,有限会社おにつか,有限会社おにつか,,2,,,,,ユウゲンガイシャオニツカ
43000,fBiz00000353330000000001,熊本県,熊本市中央区,有限会社ショッピング熊本屋,ユウゲンガイシャショッピングクマモトヤ,③ 乳類販売業,,熊本県天草市有明町大島子２３７７ー５,,32.473077,130.25809,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.473077,130.25809,熊本県天草市有明町大島子２３７７ー５,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,乳類販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,,5,,,,,ユウゲンガイシャショッピングクマモトヤ
43000,fBiz00000353330000000002,熊本県,熊本市中央区,有限会社ショッピング熊本屋栖本店,ユウゲンガイシャショッピングクマモトヤスモトテン,③ 乳類販売業,,熊本県天草市栖本町馬場２５６２－１６,,32.417668,130.26737,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋栖本店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.417668,130.26737,熊本県天草市栖本町馬場２５６２－１６,熊本県天草市栖本町馬場２５６２－１６,,209651,熊本県,天草市,栖本町馬場,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,乳類販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社ショッピング熊本屋栖本店,有限会社ショッピング熊本屋栖本店,有限会社ショッピング熊本屋,,2,,,,,ユウゲンガイシャショッピングクマモトヤスモトテン
43000,fBiz00000353330000000003,熊本県,熊本市中央区,有限会社ショッピング熊本屋,ユウゲンガイシャショッピングクマモトヤ,⑬ その他の食料・飲料販売業,,熊本県天草市有明町大島子２３７７ー５,,32.473077,130.25809,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.473077,130.25809,熊本県天草市有明町大島子２３７７ー５,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,食料品販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,,5,,,,,ユウゲンガイシャショッピングクマモトヤ
43000,fBiz00000353330000000004,熊本県,熊本市中央区,有限会社ショッピング熊本屋,ユウゲンガイシャショッピングクマモトヤ,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県天草市有明町大島子２３７７ー５,（天草一円）,32.473077,130.25809,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.473077,130.25809,熊本県天草市有明町大島子２３７７ー５,熊本県天草市有明町大島子２３７７－５,（天草一円）,209594,熊本県,天草市,有明町大島子,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,食肉販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,,5,,,,,ユウゲンガイシャショッピングクマモトヤ
43000,fBiz00000353330000000004,熊本県,熊本市中央区,有限会社ショッピング熊本屋,ユウゲンガイシャショッピングクマモトヤ,③ 乳類販売業,,熊本県天草市有明町大島子２３７７ー５,（天草一円）,32.473077,130.25809,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.473077,130.25809,熊本県天草市有明町大島子２３７７ー５,熊本県天草市有明町大島子２３７７－５,（天草一円）,209594,熊本県,天草市,有明町大島子,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,乳類販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,,5,,,,,ユウゲンガイシャショッピングクマモトヤ
43000,fBiz00000353330000000004,熊本県,熊本市中央区,有限会社ショッピング熊本屋,ユウゲンガイシャショッピングクマモトヤ,⑬ その他の食料・飲料販売業,,熊本県天草市有明町大島子２３７７ー５,（天草一円）,32.473077,130.25809,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.473077,130.25809,熊本県天草市有明町大島子２３７７ー５,熊本県天草市有明町大島子２３７７－５,（天草一円）,209594,熊本県,天草市,有明町大島子,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,食料品販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,有限会社ショッピング熊本屋,,5,,,,,ユウゲンガイシャショッピングクマモトヤ
43000,fBiz00000353330000000005,熊本県,熊本市中央区,有限会社ショッピング熊本屋栖本店,ユウゲンガイシャショッピングクマモトヤスモトテン,⑬ その他の食料・飲料販売業,,熊本県天草市栖本町馬場２５６２－１６,,32.417666,130.267388,969520458,有限会社ショッピング熊本屋,1330002028633 ,熊本県天草市有明町大島子２３７７－５,熊本県天草市有明町大島子２３７７－５,,,届出,,天草保健所,有限会社ショッピング熊本屋栖本店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.417666,130.267388,熊本県天草市栖本町馬場２５６２－１６,熊本県天草市栖本町馬場２５６２－１６,,209651,熊本県,天草市,栖本町馬場,,,,,,有限会社ショッピング熊本屋,,,熊本県天草市有明町大島子２３７７－５　,熊本県天草市有明町大島子２３７７－５,,209594,熊本県,天草市,有明町大島子,,届出,食料品販売業,,,1330002028633,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,有限会社ショッピング熊本屋栖本店,有限会社ショッピング熊本屋栖本店,有限会社ショッピング熊本屋,,2,,,,,ユウゲンガイシャショッピングクマモトヤスモトテン
43000,fBiz00000353390000000001,熊本県,熊本市中央区,デイリーヤマザキ天草河浦店,デイリーヤマザキアマクサカワウラテン,① 魚介類販売業（包装済みの魚介類のみの販売）,,熊本県天草市河浦町白木河内２１１１－２ ,,32.311655,130.083845,969760423,有限会社リックよこ田,3330002029316 ,熊本県天草市河浦町白木河内２１１１－２,熊本県天草市河浦町白木河内２１１１－２,,,届出,,天草保健所,デイリーヤマザキ天草河浦店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.311655,130.083845,熊本県天草市河浦町白木河内２１１１－２ ,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,,,,,有限会社リックよこ田,,,熊本県天草市河浦町白木河内２１１１－２　,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,届出,魚介類販売業,,,3330002029316,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,デイリーヤマザキ天草河浦店,デイリヤマザキ天草河浦店,有限会社リックよこ田,デイリーヤマザキ,4,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキアマクサカワウラテン
43000,fBiz00000353390000000001,熊本県,熊本市中央区,デイリーヤマザキ天草河浦店,デイリーヤマザキアマクサカワウラテン,② 食肉販売業（包装済みの食肉のみの販売）,,熊本県天草市河浦町白木河内２１１１－２ ,,32.311655,130.083845,969760423,有限会社リックよこ田,3330002029316 ,熊本県天草市河浦町白木河内２１１１－２,熊本県天草市河浦町白木河内２１１１－２,,,届出,,天草保健所,デイリーヤマザキ天草河浦店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.311655,130.083845,熊本県天草市河浦町白木河内２１１１－２ ,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,,,,,有限会社リックよこ田,,,熊本県天草市河浦町白木河内２１１１－２　,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,届出,食肉販売業,,,3330002029316,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,デイリーヤマザキ天草河浦店,デイリヤマザキ天草河浦店,有限会社リックよこ田,デイリーヤマザキ,4,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキアマクサカワウラテン
43000,fBiz00000353390000000001,熊本県,熊本市中央区,デイリーヤマザキ天草河浦店,デイリーヤマザキアマクサカワウラテン,③ 乳類販売業,,熊本県天草市河浦町白木河内２１１１－２ ,,32.311655,130.083845,969760423,有限会社リックよこ田,3330002029316 ,熊本県天草市河浦町白木河内２１１１－２,熊本県天草市河浦町白木河内２１１１－２,,,届出,,天草保健所,デイリーヤマザキ天草河浦店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.311655,130.083845,熊本県天草市河浦町白木河内２１１１－２ ,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,,,,,有限会社リックよこ田,,,熊本県天草市河浦町白木河内２１１１－２　,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,届出,乳類販売業,,,3330002029316,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,デイリーヤマザキ天草河浦店,デイリヤマザキ天草河浦店,有限会社リックよこ田,デイリーヤマザキ,4,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキアマクサカワウラテン
43000,fBiz00000353390000000001,熊本県,熊本市中央区,デイリーヤマザキ天草河浦店,デイリーヤマザキアマクサカワウラテン,⑩ コンビニエンスストア,,熊本県天草市河浦町白木河内２１１１－２ ,,32.311655,130.083845,969760423,有限会社リックよこ田,3330002029316 ,熊本県天草市河浦町白木河内２１１１－２,熊本県天草市河浦町白木河内２１１１－２,,,届出,,天草保健所,デイリーヤマザキ天草河浦店,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.311655,130.083845,熊本県天草市河浦町白木河内２１１１－２ ,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,,,,,有限会社リックよこ田,,,熊本県天草市河浦町白木河内２１１１－２　,熊本県天草市河浦町白木河内２１１１－２,,209620,熊本県,天草市,河浦町白木河内,,届出,コンビニエンスストア,,,3330002029316,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,デイリーヤマザキ天草河浦店,デイリヤマザキ天草河浦店,有限会社リックよこ田,デイリーヤマザキ,4,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキアマクサカワウラテン
43000,fBiz00000353450000000001,熊本県,熊本市中央区,河浦町総合交流施設愛夢里,カワウラマチソウゴウコウリュウシセツアムリ,① 魚介類販売業（包装済みの魚介類のみの販売）,,熊本県天草市河浦町河浦４７４７－１,,32.329562,130.074037,969761526,有限会社愛夢里,3330002028169 ,熊本県天草市河浦町河浦４７４７－１,熊本県天草市河浦町河浦４７４７－１,,,届出,,天草保健所,河浦町総合交流施設愛夢里,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.329562,130.074037,熊本県天草市河浦町河浦４７４７－１,熊本県天草市河浦町河浦４７４７－１,,209618,熊本県,天草市,河浦町河浦,,,,,,有限会社愛夢里,,,熊本県天草市河浦町河浦４７４７－１　,熊本県天草市河浦町河浦４７４７－１,,209618,熊本県,天草市,河浦町河浦,,届出,魚介類販売業,,,3330002028169,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,河浦町総合交流施設愛夢里,河浦町総合交流施設愛夢里,有限会社愛夢里,,2,,,,,カワウラマチソウゴウコウリュウシセツアムリ
43000,fBiz00000353450000000002,熊本県,熊本市中央区,河浦町総合交流施設愛夢里,カワウラマチソウゴウコウリュウシセツアムリ,⑬ その他の食料・飲料販売業,,熊本県天草市河浦町河浦４７４７－１,,32.329558,130.074002,969761526,有限会社愛夢里,3330002028169 ,熊本県天草市河浦町河浦４７４７－１,熊本県天草市河浦町河浦４７４７－１,,,届出,,天草保健所,河浦町総合交流施設愛夢里,0969,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.329558,130.074002,熊本県天草市河浦町河浦４７４７－１,熊本県天草市河浦町河浦４７４７－１,,209618,熊本県,天草市,河浦町河浦,,,,,,有限会社愛夢里,,,熊本県天草市河浦町河浦４７４７－１　,熊本県天草市河浦町河浦４７４７－１,,209618,熊本県,天草市,河浦町河浦,,届出,食料品販売業,,,3330002028169,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,河浦町総合交流施設愛夢里,河浦町総合交流施設愛夢里,有限会社愛夢里,,2,,,,,カワウラマチソウゴウコウリュウシセツアムリ
43000,fBiz00000354280000000001,熊本県,熊本市中央区,ローソン球磨渡店,ローソンクマワタリテン,① 魚介類販売業（包装済みの魚介類のみの販売）,販売業,熊本県球磨郡球磨村渡乙３５７,,32.231608,130.705925,966330262,南国フーズサービス株式会社,5340001003211 ,鹿児島県鹿児島市中央町１８番地１,鹿児島県鹿児島市中央町１８番地１,,,届出,,人吉保健所,ローソン球磨渡店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.231608,130.705925,熊本県球磨郡球磨村渡乙３５７,熊本県球磨郡球磨村渡乙３５７,,210207,熊本県,球磨郡球磨村,渡,,,,,,南国フーズサービス株式会社,,,鹿児島県鹿児島市中央町１８番地１　,鹿児島県鹿児島市中央町１８番地１,,213725,鹿児島県,鹿児島市,中央町,,届出,魚介類販売業, 販売業,,5340001003211,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,ローソン球磨渡店,ロソン球磨渡店,南国フーズサービス株式会社,ローソン,4,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ローソンクマワタリテン
43000,fBiz00000354280000000001,熊本県,熊本市中央区,ローソン球磨渡店,ローソンクマワタリテン,② 食肉販売業（包装済みの食肉のみの販売）,販売業,熊本県球磨郡球磨村渡乙３５７,,32.231608,130.705925,966330262,南国フーズサービス株式会社,5340001003211 ,鹿児島県鹿児島市中央町１８番地１,鹿児島県鹿児島市中央町１８番地１,,,届出,,人吉保健所,ローソン球磨渡店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.231608,130.705925,熊本県球磨郡球磨村渡乙３５７,熊本県球磨郡球磨村渡乙３５７,,210207,熊本県,球磨郡球磨村,渡,,,,,,南国フーズサービス株式会社,,,鹿児島県鹿児島市中央町１８番地１　,鹿児島県鹿児島市中央町１８番地１,,213725,鹿児島県,鹿児島市,中央町,,届出,食肉販売業, 販売業,,5340001003211,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,ローソン球磨渡店,ロソン球磨渡店,南国フーズサービス株式会社,ローソン,4,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ローソンクマワタリテン
43000,fBiz00000354280000000001,熊本県,熊本市中央区,ローソン球磨渡店,ローソンクマワタリテン,③ 乳類販売業,販売業,熊本県球磨郡球磨村渡乙３５７,,32.231608,130.705925,966330262,南国フーズサービス株式会社,5340001003211 ,鹿児島県鹿児島市中央町１８番地１,鹿児島県鹿児島市中央町１８番地１,,,届出,,人吉保健所,ローソン球磨渡店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.231608,130.705925,熊本県球磨郡球磨村渡乙３５７,熊本県球磨郡球磨村渡乙３５７,,210207,熊本県,球磨郡球磨村,渡,,,,,,南国フーズサービス株式会社,,,鹿児島県鹿児島市中央町１８番地１　,鹿児島県鹿児島市中央町１８番地１,,213725,鹿児島県,鹿児島市,中央町,,届出,乳類販売業, 販売業,,5340001003211,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,,,,,,,,,ローソン球磨渡店,ロソン球磨渡店,南国フーズサービス株式会社,ローソン,4,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ローソンクマワタリテン
43000,fBiz00000354280000000001,熊本県,熊本市中央区,ローソン球磨渡店,ローソンクマワタリテン,⑩ コンビニエンスストア,販売業,熊本県球磨郡球磨村渡乙３５７,,32.231608,130.705925,966330262,南国フーズサービス株式会社,5340001003211 ,鹿児島県鹿児島市中央町１８番地１,鹿児島県鹿児島市中央町１８番地１,,,届出,,人吉保健所,ローソン球磨渡店,0966,ThuJan01197009:00:00GMT+0900-日本標準時-,,32.231608,130.705925,熊本県球磨郡球磨村渡乙３５７,熊本県球磨郡球磨村渡乙３５７,,210207,熊本県,球磨郡球磨村,渡,,,,,,南国フーズサービス株式会社,,,鹿児島県鹿児島市中央町１８番地１　,鹿児島県鹿児島市中央町１８番地１,,213725,鹿児島県,鹿児島市,中央町,,届出,コンビニエンスストア, 販売業,,5340001003211,424-433_熊本県_熊本県一括_食品衛生(許可)_2022年07月_末日_新規,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ローソン球磨渡店,ロソン球磨渡店,南国フーズサービス株式会社,ローソン,4,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,ローソンクマワタリテン
