11:57:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42202,fBiz00000224690000000292,長崎県,佐世保市,ドン・キホーテ佐世保店,ドン・キホーテサセボテン,⑪ 百貨店、総合スーパー,小売業,長崎県佐世保市大塔町616-34,,1900/2/1,1900/5/8,0956-20-0711,株式会社ドン・キホーテ,3011001096370,東京都目黒区青葉台二丁目１９番１０号,東京都目黒区青葉台２丁目１９番１０号,,,,,,,,届出,,,,佐世保市保健所,ドン・キホーテ佐世保店,0956,0956-20-0711,,1900/02/01,1900/05/08,長崎県佐世保市大塔町616-34,長崎県佐世保市大塔町６１６－３４,,206313,長崎県,佐世保市,大塔町,,,,,,株式会社ドン・キホーテ,,,東京都目黒区青葉台２丁目１９番１０号　,東京都目黒区青葉台２丁目１９番１０号,,73890,東京都,目黒区,青葉台２,,届出,百貨店、総合スーパー, 小売業,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,ドンキホーテ佐世保店,ドンキホテ佐世保店,株式会社ドン・キホーテ,,1,,,,,ドン・キホーテサセボテン
42202,fBiz00000244020000000004,長崎県,佐世保市,株式会社　佐世保玉屋,カブシキガイシャ　サセボタマヤ,⑪ 百貨店、総合スーパー,,長崎県佐世保市栄町2-1,,1900/2/1,1900/5/8,,株式会社　佐世保玉屋,7310001005316,長崎県佐世保市栄町2-1,長崎県佐世保市栄町２－１,,,,,,,,届出,,,,佐世保市保健所,株式会社　佐世保玉屋,0956,,,1900/02/01,1900/05/08,長崎県佐世保市栄町2-1,長崎県佐世保市栄町２－１,,206262,長崎県,佐世保市,栄町,,,,,,株式会社　佐世保玉屋,,,長崎県佐世保市栄町２－１　,長崎県佐世保市栄町２－１,,206262,長崎県,佐世保市,栄町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,株式会社佐世保玉屋,株式会社佐世保玉屋,株式会社佐世保玉屋,,2,,,,,カブシキガイシャ　サセボタマヤ
42202,fBiz00000283780000000001,長崎県,佐世保市,デイリーヤマザキ佐世保港インター店,デイリーヤマザキサセボミナトインターテン,② 食肉販売業（包装済みの食肉のみの販売）,,長崎県佐世保市干尽町5番3号,,1900/2/1,1900/5/8,,山崎製パン株式会社,4010001008806,東京都千代田区岩本町三丁目10番1号,東京都千代田区岩本町３丁目１０番１号,,,,,,,,届出,,,,佐世保市保健所,デイリーヤマザキ佐世保港インター店,0956,,,1900/02/01,1900/05/08,長崎県佐世保市干尽町5番3号,長崎県佐世保市干尽町５番３号,,206352,長崎県,佐世保市,干尽町,,,,,,山崎製パン株式会社,,,東京都千代田区岩本町３丁目１０番１号　,東京都千代田区岩本町３丁目１０番１号,,72832,東京都,千代田区,岩本町３,,届出,食肉販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,デイリーヤマザキ佐世保港インター店,デイリヤマザキ佐世保港インタ店,山崎製パン株式会社,デイリーヤマザキ,2,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキサセボミナトインターテン
42202,fBiz00000283780000000001,長崎県,佐世保市,デイリーヤマザキ佐世保港インター店,デイリーヤマザキサセボミナトインターテン,⑩ コンビニエンスストア,,長崎県佐世保市干尽町5番3号,,1900/2/1,1900/5/8,,山崎製パン株式会社,4010001008806,東京都千代田区岩本町三丁目10番1号,東京都千代田区岩本町３丁目１０番１号,,,,,,,,届出,,,,佐世保市保健所,デイリーヤマザキ佐世保港インター店,0956,,,1900/02/01,1900/05/08,長崎県佐世保市干尽町5番3号,長崎県佐世保市干尽町５番３号,,206352,長崎県,佐世保市,干尽町,,,,,,山崎製パン株式会社,,,東京都千代田区岩本町３丁目１０番１号　,東京都千代田区岩本町３丁目１０番１号,,72832,東京都,千代田区,岩本町３,,届出,コンビニエンスストア,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,デイリーヤマザキ佐世保港インター店,デイリヤマザキ佐世保港インタ店,山崎製パン株式会社,デイリーヤマザキ,2,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,持ち帰り飲食サービス業,持ち帰り飲食サービス業,デイリーヤマザキサセボミナトインターテン
42202,fBiz00000292220000000003,長崎県,佐世保市,ハートピア工房,ハートピアコウボウ,⑬ その他の食料・飲料販売業,,長崎県佐世保市世知原町笥瀬778-3,,1900/2/1,1900/5/8,0956-73-3200,医療法人敬仁会,4310005003277,長崎県佐世保市世知原町栗迎9-1,長崎県佐世保市世知原町栗迎９－１,,,,,,,,届出,,,,佐世保市保健所,ハートピア工房,0956,0956-73-3200,,1900/02/01,1900/05/08,長崎県佐世保市世知原町笥瀬778-3,長崎県佐世保市世知原町笥瀬７７８－３,,206433,長崎県,佐世保市,世知原町笥瀬,,,,,,医療法人敬仁会,,,長崎県佐世保市世知原町栗迎９－１　,長崎県佐世保市世知原町栗迎９－１,,206429,長崎県,佐世保市,世知原町栗迎,,届出,食料品販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ハートピア工房,ハトピア工房,医療法人敬仁会,,2,,,,,ハートピアコウボウ
42202,fBiz00000292220000000003,長崎県,佐世保市,ハートピア工房,ハートピアコウボウ,㉖ 集団給食施設,,長崎県佐世保市世知原町笥瀬778-3,,1900/2/1,1900/5/8,0956-73-3200,医療法人敬仁会,4310005003277,長崎県佐世保市世知原町栗迎9-1,長崎県佐世保市世知原町栗迎９－１,,,,,,,,届出,,,,佐世保市保健所,ハートピア工房,0956,0956-73-3200,,1900/02/01,1900/05/08,長崎県佐世保市世知原町笥瀬778-3,長崎県佐世保市世知原町笥瀬７７８－３,,206433,長崎県,佐世保市,世知原町笥瀬,,,,,,医療法人敬仁会,,,長崎県佐世保市世知原町栗迎９－１　,長崎県佐世保市世知原町栗迎９－１,,206429,長崎県,佐世保市,世知原町栗迎,,届出,給食施設,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ハートピア工房,ハトピア工房,医療法人敬仁会,,2,,,,,ハートピアコウボウ
42202,fBiz00000301920000000441,長崎県,佐世保市,ガスト 佐世保早岐店,ガストサセボハイキテン,⑬ その他の食料・飲料販売業,,長崎県佐世保市早岐１丁目３－１,,1900/2/1,1900/5/8,0956-38-8591,株式会社すかいらーくレストランツ,2012401030556,東京都武蔵野市西久保１丁目２５番８号,東京都武蔵野市西久保１丁目２５番８号,,,,,,,,届出,,,,佐世保市保健所,ガスト 佐世保早岐店,0956,0956-38-8591,,1900/02/01,1900/05/08,長崎県佐世保市早岐１丁目３－１,長崎県佐世保市早岐１丁目３－１,,206412,長崎県,佐世保市,早岐１,,,,,,株式会社すかいらーくレストランツ,,,東京都武蔵野市西久保１丁目２５番８号　,東京都武蔵野市西久保１丁目２５番８号,,76312,東京都,武蔵野市,西久保１,,届出,食料品販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ガスト　佐世保早岐店,ガスト佐世保早岐店,株式会社すかいらーくレストランツ,ガスト,1,宿泊業，飲食サービス業,飲食店,専門料理店,その他の専門料理店,ガストサセボハイキテン
42202,fBiz00000301920000000543,長崎県,佐世保市,ガスト　佐世保駅南店,ガストサセボエキミナミテン,⑬ その他の食料・飲料販売業,,長崎県佐世保市干尽町２３－３,,1900/2/1,1900/5/8,0956-20-1568,株式会社すかいらーくレストランツ,2012401030556,東京都武蔵野市西久保１丁目２５番８号,東京都武蔵野市西久保１丁目２５番８号,,,,,,,,届出,,,,佐世保市保健所,ガスト　佐世保駅南店,0956,0956-20-1568,,1900/02/01,1900/05/08,長崎県佐世保市干尽町２３－３,長崎県佐世保市干尽町２３－３,,206352,長崎県,佐世保市,干尽町,,,,,,株式会社すかいらーくレストランツ,,,東京都武蔵野市西久保１丁目２５番８号　,東京都武蔵野市西久保１丁目２５番８号,,76312,東京都,武蔵野市,西久保１,,届出,食料品販売業,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,飲食料品小売業,各種食料品小売業,各種食料品小売業,,,,,,,ガスト　佐世保駅南店,ガスト佐世保駅南店,株式会社すかいらーくレストランツ,ガスト,1,宿泊業，飲食サービス業,飲食店,専門料理店,その他の専門料理店,ガストサセボエキミナミテン
42202,fBiz00000308690000000001,長崎県,佐世保市,エレナ　相浦店,エレナ　アイノウラテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市川下町226-1,,1900/2/1,1900/5/8,0956-26-2777,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　相浦店,0956,0956-26-2777,,1900/02/01,1900/05/08,長崎県佐世保市川下町226-1,長崎県佐世保市川下町２２６－１,,206238,長崎県,佐世保市,川下町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　相浦店,エレナ相浦店,株式会社エレナ,,1,,,,,エレナ　アイノウラテン
42202,fBiz00000308690000000002,長崎県,佐世保市,エレナ　吉岡店,エレナ　ヨシオカテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市吉岡町1818,,1900/2/1,1900/5/8,0956-40-9880,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　吉岡店,0956,0956-40-9880,,1900/02/01,1900/05/08,長崎県佐世保市吉岡町1818,長崎県佐世保市吉岡町１８１８,,206398,長崎県,佐世保市,吉岡町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　吉岡店,エレナ吉岡店,株式会社エレナ,,1,,,,,エレナ　ヨシオカテン
42202,fBiz00000308690000000004,長崎県,佐世保市,エレナ　京坪店,エレナ　キョウノツボテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市京坪町5-10,,1900/2/1,1900/5/8,0956-29-3300,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　京坪店,0956,0956-29-3300,,1900/02/01,1900/05/08,長崎県佐世保市京坪町5-10,長崎県佐世保市京坪町５－１０,,206243,長崎県,佐世保市,京坪町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　京坪店,エレナ京坪店,株式会社エレナ,,1,,,,,エレナ　キョウノツボテン
42202,fBiz00000308690000000005,長崎県,佐世保市,エレナ　名切店,エレナ　ナキリテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市名切町２-38,,1900/2/1,1900/5/8,0956-24-3537,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　名切店,0956,0956-24-3537,,1900/02/01,1900/05/08,長崎県佐世保市名切町２-38,長崎県佐世保市名切町２－３８,,206328,長崎県,佐世保市,名切町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　名切店,エレナ名切店,株式会社エレナ,,1,,,,,エレナ　ナキリテン
42202,fBiz00000308690000000006,長崎県,佐世保市,エレナ　相生店,エレナ　アイオイテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市相生町2-5,,1900/2/1,1900/5/8,0956-22-5551,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　相生店,0956,0956-22-5551,,1900/02/01,1900/05/08,長崎県佐世保市相生町2-5,長崎県佐世保市相生町２－５,,206199,長崎県,佐世保市,相生町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　相生店,エレナ相生店,株式会社エレナ,,1,,,,,エレナ　アイオイテン
42202,fBiz00000308690000000007,長崎県,佐世保市,エレナ　大野店,エレナ　オオノテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市瀬戸越4丁目6-1,,1900/2/1,1900/5/8,0956-76-8333,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　大野店,0956,0956-76-8333,,1900/02/01,1900/05/08,長崎県佐世保市瀬戸越4丁目6-1,長崎県佐世保市瀬戸越４丁目６－１,,206411,長崎県,佐世保市,瀬戸越４,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　大野店,エレナ大野店,株式会社エレナ,,1,,,,,エレナ　オオノテン
42202,fBiz00000308690000000008,長崎県,佐世保市,エレナ　ミニサンクル店,エレナ　ミニサンクルテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市常盤町5-5,,1900/2/1,1900/5/8,0956-22-7300,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　ミニサンクル店,0956,0956-22-7300,,1900/02/01,1900/05/08,長崎県佐世保市常盤町5-5,長崎県佐世保市常盤町５－５,,206319,長崎県,佐世保市,常盤町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　ミニサンクル店,エレナミニサンクル店,株式会社エレナ,,1,,,,,エレナ　ミニサンクルテン
42202,fBiz00000308690000000009,長崎県,佐世保市,エレナ　えきマチ1丁目店,エレナ　エキマチイッチョウメテン,⑪ 百貨店、総合スーパー,,長崎県佐世保市三浦町21-1,,1900/2/1,1900/5/8,0956-42-0001,株式会社エレナ,4310001005806,長崎県佐世保市大塔町8番地2,長崎県佐世保市大塔町８番地２,,,,,,,,届出,,,,佐世保市保健所,エレナ　えきマチ1丁目店,0956,0956-42-0001,,1900/02/01,1900/05/08,長崎県佐世保市三浦町21-1,長崎県佐世保市三浦町２１－１,,206376,長崎県,佐世保市,三浦町,,,,,,株式会社エレナ,,,長崎県佐世保市大塔町８番地２　,長崎県佐世保市大塔町８番地２,,206313,長崎県,佐世保市,大塔町,,届出,百貨店、総合スーパー,,,1970/01/01,414_長崎県_佐世保市保健所_食品衛生(届出)_2022年07月まで全件_末日,卸売業，小売業,各種商品小売業,百貨店，総合スーパー,百貨店，総合スーパー,,,,,,,エレナ　えきマチ１丁目店,エレナえきマチ１丁目店,株式会社エレナ,,1,,,,,エレナ　エキマチイッチョウメテン
