https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,n処理終了,,,,,,,,,,,,,,,,,,,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,施設名,,業種,業態,施設-住所0,施設-住所1,施設-マンション名,緯度,経度,施設-電話番号1,申請者1,法人番号,申請-住所0,申請-住所1,申請-マンション名,確認番号,開業年月日,許可年月日,許可期間開始日,許可期間終了日,,申請区分,その他,,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26000,fBiz00000170200000000033,京都府,京都市上京区,,,② 調理機能を有する自動販売機（要許可）,自動販売機,,,,,,,,,,,,京都府中丹東保健所指令3中東保環第9号の469,2021/12/27,2021/12/27,2022/1/1,2026/12/31,,許可,なし,,,279,,,,,,,,京都府,,,26,,,,2021/12/27,2021/12/27,2022/01/01,2026/12/31,,,,,,,,,,,京都府中丹東保健所指令3中東保環第9号の469,許可,調理機能を有する自動販売機, 自動販売機,なし,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,I,61,612,,,bb8e170e-8915-41a8-8720-a452571f258a,,personal,ea0192b2-5819-401f-b209-62c376bc7a69,2021/12/27,,,
26000,fBiz00000181150000000001,京都府,京都市上京区,株式会社藤清,カブシキガイシャフジセイ,㉔ その他の食料品製造・加工業,,京都府城陽市奈島フケ8番地,京都府城陽市奈島フケ８番地,,34.831125,135.791576,774520071,株式会社藤清,4130001044252,京都府城陽市奈島フケ８番地,京都府城陽市奈島フケ８番地,,,,,,,,届出,,,,279,株式会社藤清,0774,0774-52-0071,,,,京都府城陽市奈島フケ８番地,京都府城陽市奈島フが８番地,,149357,26,26207,奈島,,,,,,株式会社藤清,,,京都府城陽市奈島フケ８番地,京都府城陽市奈島フが８番地,,149357,京都府,城陽市,奈島,,届出,その他の食料品製造・加工業,,,4130001044252,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,9,99,,株式会社藤清0774-52-007114935726207,7b950116-a119-44d3-985b-7f0ad4c6ec4b,株式会社藤清149357,098b0c1d-08b2-4049-90b4-51438a1c5a52,cb707f68-7fe7-4bcd-8087-dd0a1b102afa,2021/12/01,株式会社藤清,株式会社藤清,株式会社藤清
26000,fBiz00000181150000000002,京都府,京都市上京区,株式会社藤清,カブシキガイシャフジセイ,⑭ 添加物製造・加工業（法第13 条第１項の規定により規格が定められた添加物の製造を除く。）,,京都府城陽市奈島フケ8番地,京都府城陽市奈島フケ８番地,,34.831125,135.791576,774520071,株式会社藤清,4130001044252,京都府城陽市奈島フケ８番地,京都府城陽市奈島フケ８番地,,,,,,,,届出,,,,279,株式会社藤清,0774,0774-52-0071,,,,京都府城陽市奈島フケ８番地,京都府城陽市奈島フが８番地,,149357,26,26207,奈島,,,,,,株式会社藤清,,,京都府城陽市奈島フケ８番地,京都府城陽市奈島フが８番地,,149357,京都府,城陽市,奈島,,届出,添加物製造業,,,4130001044252,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,9,,,株式会社藤清0774-52-007114935726207,7b950116-a119-44d3-985b-7f0ad4c6ec4b,株式会社藤清149357,098b0c1d-08b2-4049-90b4-51438a1c5a52,845d192a-fb12-41e7-bf58-4a5fc17ed91a,2021/12/01,株式会社藤清,株式会社藤清,株式会社藤清
26000,fBiz00000183900000000002,京都府,京都市上京区,あずちゃん,アズチャン,㉚ 密封包装食品製造業,,京都府亀岡市畑野町土ケ畑谷口19-1,京都府亀岡市畑野町土ケ畑谷口１９－１,,35.024549,135.385415,090-5151-3211,今西多津子,,,,,京都府南丹保健所指令３南保環第１号の３０７,2021/6/22,2021/6/22,2021/6/22,2027/6/30,,許可,なし,,,281,あずちゃん,0771,090-5151-3211,,,,京都府亀岡市畑野町土ケ畑谷口１９－１,京都府亀岡市畑野町土が畑谷口１９－１,,149299,26,26206,畑野町土が畑,,2021/06/22,2021/06/22,2021/06/22,2027/06/30,,今西多津子,,,,,,,,,京都府南丹保健所指令３南保環第１号の３０７,許可,密封包装食品製造業,,なし,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,9,,,あずちゃん090-5151-321114929926206,867da3ef-5694-4770-8d44-6e7d9c24fa11,,personal,4ef76e51-403d-41ae-9add-cb29516055da,2021/06/22,あずちゃん,あずちゃん,
26000,fBiz00000184180000000005,京都府,京都市上京区,生鮮＆業務スーパー綾部店,セイセンアンドギョウムスーパーアヤベテン,① 飲食店営業,,京都府綾部市大島町二反目9-1,京都府綾部市大島町二反目９－１,,35.304446,135.224064,0773-43-1801,株式会社三ツ丸ストア,8130001041543,京都府福知山市篠尾新町３丁目１１６－１,京都府福知山市篠尾新町３丁目１１６－１,,京都府中丹東保健所指令3中東保環第9号の213,2021/6/25,2021/6/25,2021/7/1,2027/6/30,,許可,なし,,,283,生鮮＆業務スーパー綾部店,0773,0773-43-1801,,,,京都府綾部市大島町二反目９－１,京都府綾部市大島町二反目９－１,,148911,26,26203,大島町,,2021/06/25,2021/06/25,2021/07/01,2027/06/30,株式会社三ツ丸ストア,,,京都府福知山市篠尾新町３丁目１１６－１,京都府福知山市篠尾新町３丁目１１６－１,,148603,京都府,福知山市,篠尾新町３,京都府中丹東保健所指令3中東保環第9号の213,許可,飲食店営業,,なし,8130001041543,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,M,76,,,生鮮業務スパ綾部店0773-43-180114891126203,ddd8045c-c0d1-41b2-8d74-b87dbf6b447b,株式会社三ツ丸ストア148603,eaea7eb6-3d09-4869-9844-a62ad90c754f,2cc47056-1de5-41d1-a37d-d8d653abefab,2021/06/25,生鮮＆業務スーパー綾部店,生鮮業務スパ綾部店,株式会社三ツ丸ストア
26000,fBiz00000184180000000005,京都府,京都市上京区,生鮮＆業務スーパー綾部店,セイセンアンドギョウムスーパーアヤベテン,㉕ そうざい製造業,,京都府綾部市大島町二反目9-1,京都府綾部市大島町二反目９－１,,35.304446,135.224064,0773-43-1801,株式会社三ツ丸ストア,8130001041543,京都府福知山市篠尾新町３丁目１１６－１,京都府福知山市篠尾新町３丁目１１６－１,,京都府中丹東保健所指令3中東保環第9号の214,2021/6/25,2021/6/25,2021/7/1,2027/6/30,,許可,なし,,,283,生鮮＆業務スーパー綾部店,0773,0773-43-1801,,,,京都府綾部市大島町二反目９－１,京都府綾部市大島町二反目９－１,,148911,26,26203,大島町,,2021/06/25,2021/06/25,2021/07/01,2027/06/30,株式会社三ツ丸ストア,,,京都府福知山市篠尾新町３丁目１１６－１,京都府福知山市篠尾新町３丁目１１６－１,,148603,京都府,福知山市,篠尾新町３,京都府中丹東保健所指令3中東保環第9号の214,許可,そうざい製造業,,なし,8130001041543,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,9,,,生鮮業務スパ綾部店0773-43-180114891126203,ddd8045c-c0d1-41b2-8d74-b87dbf6b447b,株式会社三ツ丸ストア148603,eaea7eb6-3d09-4869-9844-a62ad90c754f,5b5465f9-ef34-4b75-8b96-bd88d4dfa29e,2021/06/25,生鮮＆業務スーパー綾部店,生鮮業務スパ綾部店,株式会社三ツ丸ストア
26000,fBiz00000428120000000001,京都府,京都市上京区,,,㉔ その他の食料品製造・加工業,,,,,,,,,,,,,,,,,,,届出,,,,282,,,,,,,,京都府,,,26,,,,,,,,,,,,,,,,,,,届出,その他の食料品製造・加工業,,,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,E,9,99,,,bb8e170e-8915-41a8-8720-a452571f258a,,personal,62850cf8-d8c7-4b18-b050-a630674d5a21,2021/12/01,,,
26000,fBiz00000188920000000052,京都府,京都市上京区,,,② 調理機能を有する自動販売機（要許可）,,,,,,,,,,,,,京都府乙訓保健所指令３乙保環第１号の２１４,2021/12/16,2021/12/16,2021/12/16,2027/2/28,,許可,なし,,,283,,,,,,,,京都府,,,26,,,,2021/12/16,2021/12/16,2021/12/16,2027/02/28,,,,,,,,,,,京都府乙訓保健所指令３乙保環第１号の２１４,許可,調理機能を有する自動販売機,,なし,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,I,61,612,,,bb8e170e-8915-41a8-8720-a452571f258a,,personal,67450eec-0839-42a1-9bd2-dbd1ef490d96,2021/12/16,,,
26000,fBiz00000188920000000056,京都府,京都市上京区,,,② 調理機能を有する自動販売機（要許可）,,,,,,,,,,,,,京都府山城北保健所指令３山北保衛第１号の６３０,2021/12/8,2021/12/8,2021/12/8,2027/11/30,,許可,なし,,,283,,,,,,,,京都府,,,26,,,,2021/12/08,2021/12/08,2021/12/08,2027/11/30,,,,,,,,,,,京都府山城北保健所指令３山北保衛第１号の６３０,許可,調理機能を有する自動販売機,,なし,,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,I,61,612,,,bb8e170e-8915-41a8-8720-a452571f258a,,personal,224ddc7f-d182-4c8f-b9ca-b22830836941,2021/12/08,,,
26000,fBiz00000192630000000004,京都府,京都市上京区,𠮷秀みぎわ保育園,ヨシヒデミギワホイクエン,㉖ 集団給食施設,,京都府八幡市下奈良新下6-3,京都府八幡市下奈良新下６－３,,34.869892,135.72942,759713331,社会福祉法人　美樹和会,5130005004441,京都府京都市伏見区桃山町大島38-110,京都府京都市伏見区桃山町大島３８－１１０,,,,,,,,届出,,,,279,𠮷秀みぎわ保育園,075,075-971-3331,,,,京都府八幡市下奈良新下６－３,京都府八幡市下奈良新下６－３,,149590,26,26210,下奈良新下,,,,,,社会福祉法人　美樹和会,,,京都府京都市伏見区桃山町大島３８－１１０,京都府京都市伏見区桃山町大島３８－１１０,,147720,京都府,京都市伏見区,桃山町大島,,届出,給食施設,,,5130005004441,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,M,77,,,𠮷秀みぎわ保育園075-971-333114959026210,bc8d715b-b7ca-40dc-8147-7705847c577f,社会福祉法人美樹和会147720,08f14337-d7f5-4ccc-93f6-f3171bf12a45,7b08198a-c00a-4d9b-ab59-a099fa0a9de9,2021/12/01,𠮷秀みぎわ保育園,𠮷秀みぎわ保育園,社会福祉法人美樹和会
26000,fBiz00000194280000000379,京都府,京都市上京区,スギドラッグ 馬堀店,スギドラッグ  ウマホリテン,⑬ その他の食料・飲料販売業,ドラッグストア,京都府亀岡市篠町馬堀伊賀ノ辻８番地５,京都府亀岡市篠町馬堀伊賀ノ辻８番地５,,35.00616,135.601928,0771-29-5534,株式会社スギ薬局,7180301016951,愛知県安城市三河安城町一丁目8番地4,愛知県安城市三河安城町１丁目８番地４,,,,,,,,届出,,,,281,スギドラッグ 馬堀店,0771,0771-29-5534,,,,京都府亀岡市篠町馬堀伊賀ノ辻８番地５,京都府亀岡市篠町馬堀伊賀ノ辻８番地５,,149261,26,26206,篠町馬堀,,,,,,株式会社スギ薬局,,,愛知県安城市三河安城町１丁目８番地４,愛知県安城市三河安城町１丁目８番地４,,124803,愛知県,安城市,三河安城町１,,届出,食料品販売業, ドラッグストア,,7180301016951,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,スギドラッグ馬堀店0771-29-553414926126206,69cccde7-be11-4d9a-8305-5868760d1e3a,株式会社スギ薬局124803,dc5ab212-66e6-44b2-a94a-4500e0aa1f38,19769e4f-e209-413d-9fa8-9dee5cff0b88,2021/12/01,スギドラッグ　馬堀店,スギドラッグ馬堀店,株式会社スギ薬局
26000,fBiz00000194280000000385,京都府,京都市上京区,スギドラッグ 宇治店,スギドラッグ  ウジテン,⑬ その他の食料・飲料販売業,ドラッグストア,京都府宇治市宇治弐番78番地1,京都府宇治市宇治弐番７８番地１,,34.884364,135.796023,0774-28-4181,株式会社スギ薬局,7180301016951,愛知県安城市三河安城町一丁目8番地4,愛知県安城市三河安城町１丁目８番地４,,,,,,,,届出,,,,279,スギドラッグ 宇治店,0774,0774-28-4181,,,,京都府宇治市宇治弐番７８番地１,京都府宇治市宇治弐番７８番地１,,149023,26,26204,宇治,,,,,,株式会社スギ薬局,,,愛知県安城市三河安城町１丁目８番地４,愛知県安城市三河安城町１丁目８番地４,,124803,愛知県,安城市,三河安城町１,,届出,食料品販売業, ドラッグストア,,7180301016951,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,スギドラッグ宇治店0774-28-418114902326204,9157f7a4-df02-4c56-a44a-76ae90871b2c,株式会社スギ薬局124803,dc5ab212-66e6-44b2-a94a-4500e0aa1f38,8b2c4db1-347f-46ac-b188-758fc119e1aa,2021/12/01,スギドラッグ　宇治店,スギドラッグ宇治店,株式会社スギ薬局
26000,fBiz00000194280000000406,京都府,京都市上京区,ドラッグジャパン 西舞鶴店,ドラッグジャパン  ニシマイヅルテン,⑬ その他の食料・飲料販売業,ドラッグストア,京都府舞鶴市下安久1005番地,京都府舞鶴市下安久１００５番地,,35.451151,135.331608,0773-77-5312,株式会社スギ薬局,7180301016951,愛知県安城市三河安城町一丁目8番地4,愛知県安城市三河安城町１丁目８番地４,,,,,,,,届出,,,,283,ドラッグジャパン 西舞鶴店,0773,0773-77-5312,,,,京都府舞鶴市下安久１００５番地,京都府舞鶴市下安久１００５番地,,148771,26,26202,下安久,,,,,,株式会社スギ薬局,,,愛知県安城市三河安城町１丁目８番地４,愛知県安城市三河安城町１丁目８番地４,,124803,愛知県,安城市,三河安城町１,,届出,食料品販売業, ドラッグストア,,7180301016951,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,ドラッグジャパン西舞鶴店0773-77-531214877126202,37c69c76-12a0-41d0-b17f-45ecee507326,株式会社スギ薬局124803,dc5ab212-66e6-44b2-a94a-4500e0aa1f38,e7a85e46-0a6f-42d7-8b0c-ce63b083d963,2021/12/01,ドラッグジャパン　西舞鶴店,ドラッグジャパン西舞鶴店,株式会社スギ薬局
26000,fBiz00000194280000000410,京都府,京都市上京区,ドラッグジャパン 野田川店,ドラッグジャパン  ノダガワテン,⑬ その他の食料・飲料販売業,ドラッグストア,京都府与謝郡与謝野町字石川704,京都府与謝郡与謝野町字石川７０４,,35.534644,135.123164,0772-43-2112,株式会社スギ薬局,7180301016951,愛知県安城市三河安城町一丁目8番地4,愛知県安城市三河安城町１丁目８番地４,,,,,,,,届出,,,,284,ドラッグジャパン 野田川店,0772,0772-43-2112,,,,京都府与謝郡与謝野町字石川７０４,京都府与謝郡与謝野町字石川７０４,,154200,26,26465,石川,,,,,,株式会社スギ薬局,,,愛知県安城市三河安城町１丁目８番地４,愛知県安城市三河安城町１丁目８番地４,,124803,愛知県,安城市,三河安城町１,,届出,食料品販売業, ドラッグストア,,7180301016951,278-284_京都府_京都府一括_食品衛生()_2021年12月まで全件_末日,A,58,581,5811,ドラッグジャパン野田川店0772-43-211215420026465,bc0b07ec-7459-4be2-91d2-62cd8f4046a9,株式会社スギ薬局124803,dc5ab212-66e6-44b2-a94a-4500e0aa1f38,b8708bf5-49ba-4378-98b6-6292f3cfc432,2021/12/01,ドラッグジャパン　野田川店,ドラッグジャパン野田川店,株式会社スギ薬局
