,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寒河江市大字白岩９４番地,0237871701,マルタ醸造株式会社,工藤裕之,寒河江市白岩９４,0237-87-1701,マルタ醸造株式会社,33,#N/A,3301,密封包装食品製造業,1290,2022/7/26,2022/7/26,,村山保健所,マルタ醸造株式会社,0237,0237-87-1701,,,,寒河江市白岩９４,山形県寒河江市白岩９４,,47625,山形県,寒河江市,白岩,,2022/07/26,2022/07/26,,,マルタ醸造株式会社,工藤裕之,0237-87-1701,寒河江市大字白岩９４番地,山形県寒河江市白岩９４番地,,47625,山形県,寒河江市,白岩,1290,,密封包装食品製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,マルタ醸造株式会社,マルタ醸造株式会社,マルタ醸造株式会社,,2,,,,,
大阪市北区梅田三丁目３－２０,06-6458-8801,一冨士フードサービス株式会社,大西博史,寒河江市米沢６４３－２,0237-87-1022,４０６９事業所,1,#N/A,121,飲食店営業（1回300食未満・集団給食）,1291,2022/7/26,2022/7/26,,村山保健所,４０６９事業所,0237,0237-87-1022,,,,寒河江市米沢６４３－２,山形県寒河江市米沢６４３－２,,47660,山形県,寒河江市,米沢,,2022/07/26,2022/07/26,,,一冨士フードサービス株式会社,大西博史,06-6458-8801,大阪市北区梅田三丁目３－２０,大阪府大阪市北区梅田３丁目３－２０,,155830,大阪府,大阪市北区,梅田３,1291,,給食施設,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,４０６９事業所,４０６９事業所,一冨士フードサービス株式会社,,1,,,,,
,,羽柴純一,,寒河江市大字宮内３１－２,,いとう,1,#N/A,102,飲食店営業（そば）,1276,2022/7/22,2022/7/22,,村山保健所,いとう,0237,,,,,寒河江市大字宮内３１－２,山形県寒河江市宮内３１－２,,47655,山形県,寒河江市,宮内,,2022/07/22,2022/07/22,,,,,,,,,,,,,1276,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,いとう,いとう,,,1,,,,,
,,奥山孝典,,寒河江市大字白岩２１,,奥山鶏肉店,11,#N/A,1101,食肉処理業,1296,2022/7/28,2022/7/28,,村山保健所,奥山鶏肉店,0237,,,,,寒河江市大字白岩２１,山形県寒河江市白岩２１,,47625,山形県,寒河江市,白岩,,2022/07/28,2022/07/28,,,,,,,,,,,,,1296,,食肉販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,奥山鶏肉店,奥山鶏肉店,,,1,,,,,
,,川越俊也,,上山市金生東一丁目４－２６,,ローソン上山金生店,1,#N/A,114,飲食店営業（コンビニエンス）,1204,2022/7/8,2022/7/8,,村山保健所,ローソン上山金生店,023,,,,,上山市金生東一丁目４－２６,山形県上山市金生東１丁目４－２６,,47811,山形県,上山市,金生東１,,2022/07/08,2022/07/08,,,,,,,,,,,,,1204,,コンビニエンスストア,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,,,,,,,ローソン上山金生店,ロソン上山金生店,,ローソン,1,卸売業，小売業,飲食料品小売業,その他の飲食料品小売業,コンビニエンスストア（飲食料品を中心とするものに限る）,
,,齋藤裕子,,上山市権現堂北田２２６,,Ｃａｌｍ　Ｈｉｌｌ,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1205,2022/7/8,2022/7/8,,村山保健所,Ｃａｌｍ　Ｈｉｌｌ,023,,,,,上山市権現堂北田２２６,山形県上山市権現堂北田２２６,,47734,山形県,上山市,権現堂,,2022/07/08,2022/07/08,,,,,,,,,,,,,1205,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,Ｃａｌｍ　Ｈｉｌｌ,ＣａｌｍＨｉｌｌ,,,1,,,,,
上山市仙石１１２２－１,023-673-2833,株式会社　つばさ,荒井友昭,上山市高野字高野原１０３,023-673-2566,蔵王山麓　あずきや,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1206,2022/7/8,2022/7/8,,村山保健所,蔵王山麓　あずきや,023,023-673-2566,,,,上山市高野字高野原１０３,山形県上山市高野字高野原１０３,,47733,山形県,上山市,高野,,2022/07/08,2022/07/08,,,株式会社　つばさ,荒井友昭,023-673-2833,上山市仙石１１２２－１,山形県上山市仙石１１２２－１,,47741,山形県,上山市,仙石,1206,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,蔵王山麓　あずきや,蔵王山麓あずきや,株式会社つばさ,,1,,,,,
山形市松波二丁目８－１,023-000-0000,山形県,吉村美栄子,上山市仙石６５０,023-672-1700,山形県立上山明新館高等学校,33,#N/A,3301,密封包装食品製造業,1193,2022/7/8,2022/7/8,,村山保健所,山形県立上山明新館高等学校,023,023-672-1700,,,,上山市仙石６５０,山形県上山市仙石６５０,,47741,山形県,上山市,仙石,,2022/07/08,2022/07/08,,,山形県,吉村美栄子,023-000-0000,山形市松波二丁目８－１,山形県山形市松波２丁目８－１,,46516,山形県,山形市,松波２,1193,,密封包装食品製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,山形県立上山明新館高等学校,山形県立上山明新館高等学校,山形県,,1,,,,,
調布市調布ケ丘三丁目６－３,03-5784-8853,シダックスフードサービス株式会社,佐藤好男,上山市金生東二丁目６－４１,023-673-5270,ミユキケアハイムかなおいシダックス店,1,#N/A,121,飲食店営業（1回300食未満・集団給食）,1207,2022/7/8,2022/7/8,,村山保健所,ミユキケアハイムかなおいシダックス店,023,023-673-5270,,,,上山市金生東二丁目６－４１,山形県上山市金生東２丁目６－４１,,47812,山形県,上山市,金生東２,,2022/07/08,2022/07/08,,,シダックスフードサービス株式会社,佐藤好男,03-5784-8853,調布市調布ケ丘三丁目６－３,東京都調布市調布が丘３丁目６－３,,76805,東京都,調布市,調布が丘３,1207,,給食施設,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ミユキケアハイムかなおいシダックス店,ミユキケアハイムかなおいシダックス店,シダックスフードサービス株式会社,,1,,,,,
,,佐藤道子,,上山市楢下56,,楢下宿　山田屋,1,#N/A,118,飲食店営業（その他）,1265,2022/7/21,2022/7/21,,村山保健所,楢下宿　山田屋,023,,,,,上山市楢下56,山形県上山市楢下５６,,47756,山形県,上山市,楢下,,2022/07/21,2022/07/21,,,,,,,,,,,,,1265,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,楢下宿　山田屋,楢下宿山田屋,,,1,,,,,
天童市乱川3-12-1,023-679-5505,株式会社おーばん,二藤部洋,上山市美咲町二丁目3-8,023-664-1129,おーばん上山店,1,#N/A,118,飲食店営業（その他）,1232,2022/7/13,2022/7/13,,村山保健所,おーばん上山店,023,023-664-1129,,,,上山市美咲町二丁目3-8,山形県上山市美咲町２丁目３－８,,47767,山形県,上山市,美咲町２,,2022/07/13,2022/07/13,,,株式会社おーばん,二藤部洋,023-679-5505,天童市乱川3-12-1,山形県天童市乱川３－１２－１,,47996,山形県,天童市,乱川３,1232,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,おーばん上山店,おばん上山店,株式会社おーばん,,5,,,,,
天童市乱川3-12-1,023-679-5505,株式会社おーばん,二藤部洋,上山市美咲町二丁目3-8,023-664-1129,おーばん上山店,14,#N/A,1401,魚介類販売業（一般）,1233,2022/7/13,2022/7/13,,村山保健所,おーばん上山店,023,023-664-1129,,,,上山市美咲町二丁目3-8,山形県上山市美咲町２丁目３－８,,47767,山形県,上山市,美咲町２,,2022/07/13,2022/07/13,,,株式会社おーばん,二藤部洋,023-679-5505,天童市乱川3-12-1,山形県天童市乱川３－１２－１,,47996,山形県,天童市,乱川３,1233,,魚介類販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,,,,,,,,,おーばん上山店,おばん上山店,株式会社おーばん,,5,,,,,
天童市乱川3-12-1,023-679-5505,株式会社おーばん,二藤部洋,上山市美咲町二丁目3-8,023-664-1129,おーばん上山店,3,#N/A,301,菓子製造業,1234,2022/7/13,2022/7/13,,村山保健所,おーばん上山店,023,023-664-1129,,,,上山市美咲町二丁目3-8,山形県上山市美咲町２丁目３－８,,47767,山形県,上山市,美咲町２,,2022/07/13,2022/07/13,,,株式会社おーばん,二藤部洋,023-679-5505,天童市乱川3-12-1,山形県天童市乱川３－１２－１,,47996,山形県,天童市,乱川３,1234,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,おーばん上山店,おばん上山店,株式会社おーばん,,5,,,,,
天童市乱川3-12-1,023-679-5505,株式会社おーばん,二藤部洋,上山市美咲町二丁目3-8,023-664-1129,おーばん上山店,1,#N/A,108,飲食店営業（そうざい）,1235,2022/7/13,2022/7/13,,村山保健所,おーばん上山店,023,023-664-1129,,,,上山市美咲町二丁目3-8,山形県上山市美咲町２丁目３－８,,47767,山形県,上山市,美咲町２,,2022/07/13,2022/07/13,,,株式会社おーばん,二藤部洋,023-679-5505,天童市乱川3-12-1,山形県天童市乱川３－１２－１,,47996,山形県,天童市,乱川３,1235,,飲食店営業,そうざい,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,おーばん上山店,おばん上山店,株式会社おーばん,,5,,,,,
天童市乱川3-12-1,023-679-5505,株式会社おーばん,二藤部洋,上山市美咲町二丁目3-8,023-664-1129,おーばん上山店,12,#N/A,1201,食肉販売業（一般）,1236,2022/7/13,2022/7/13,,村山保健所,おーばん上山店,023,023-664-1129,,,,上山市美咲町二丁目3-8,山形県上山市美咲町２丁目３－８,,47767,山形県,上山市,美咲町２,,2022/07/13,2022/07/13,,,株式会社おーばん,二藤部洋,023-679-5505,天童市乱川3-12-1,山形県天童市乱川３－１２－１,,47996,山形県,天童市,乱川３,1236,,食肉販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,食肉小売業,,,,,,,,おーばん上山店,おばん上山店,株式会社おーばん,,5,,,,,
調布市調布ケ丘三丁目６－３,03-5784-8853,シダックスフードサービス株式会社,佐藤好男,上山市河崎三丁目7-15,023-673-5270,ミユキハイム河崎シダックス店,1,#N/A,121,飲食店営業（1回300食未満・集団給食）,1237,2022/7/13,2022/7/13,,村山保健所,ミユキハイム河崎シダックス店,023,023-673-5270,,,,上山市河崎三丁目7-15,山形県上山市河崎３丁目７－１５,,47726,山形県,上山市,河崎３,,2022/07/13,2022/07/13,,,シダックスフードサービス株式会社,佐藤好男,03-5784-8853,調布市調布ケ丘三丁目６－３,東京都調布市調布が丘３丁目６－３,,76805,東京都,調布市,調布が丘３,1237,,給食施設,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,持ち帰り・配達飲食サービス業,,,,,,,,,ミユキハイム河崎シダックス店,ミユキハイム河崎シダックス店,シダックスフードサービス株式会社,,1,,,,,
上山市新湯1-23,023-672-2222,株式会社　上山温泉ホテルあづま屋,吾妻永朗,上山市河崎三丁目8-34,023-672-2515,別館ふじや旅館,1,#N/A,107,飲食店営業（旅館・ホテル）,1238,2022/7/13,2022/7/13,,村山保健所,別館ふじや旅館,023,023-672-2515,,,,上山市河崎三丁目8-34,山形県上山市河崎３丁目８－３４,,47726,山形県,上山市,河崎３,,2022/07/13,2022/07/13,,,株式会社　上山温泉ホテルあづま屋,吾妻永朗,023-672-2222,上山市新湯1-23,山形県上山市新湯１－２３,,47777,山形県,上山市,新湯,1238,,旅館・ホテル営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,宿泊業,旅館，ホテル,旅館，ホテル,,,,,,,別館ふじや旅館,別館ふじや旅館,株式会社上山温泉ホテルあづま屋,,1,,,,,
上山市河崎三丁目5-5,023-672-0251,株式会社　やぶいち,土屋雅則,上山市河崎三丁目5-5,023-672-0251,（株）やぶいち,1,#N/A,102,飲食店営業（そば）,1239,2022/7/13,2022/7/13,,村山保健所,（株）やぶいち,023,023-672-0251,,,,上山市河崎三丁目5-5,山形県上山市河崎３丁目５－５,,47726,山形県,上山市,河崎３,,2022/07/13,2022/07/13,,,株式会社　やぶいち,土屋雅則,023-672-0251,上山市河崎三丁目5-5,山形県上山市河崎３丁目５－５,,47726,山形県,上山市,河崎３,1239,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社やぶいち,株式会社やぶいち,株式会社やぶいち,,1,,,,,
,,長橋清,,上山市美咲町一丁目4-6,,長好亭　みさき,1,#N/A,102,飲食店営業（そば）,1240,2022/7/13,2022/7/13,,村山保健所,長好亭　みさき,023,,,,,上山市美咲町一丁目4-6,山形県上山市美咲町１丁目４－６,,47766,山形県,上山市,美咲町１,,2022/07/13,2022/07/13,,,,,,,,,,,,,1240,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,長好亭　みさき,長好亭みさき,,,1,,,,,
上山市楢下１２３３番地の２,0236742351,株式会社丹野こんにゃく,丹野真敬,上山市皆沢字諏訪前６０４－１,023-674-2351,（株）丹野こんにゃく,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1257,2022/7/13,2022/7/13,,村山保健所,（株）丹野こんにゃく,023,023-674-2351,,,,上山市皆沢字諏訪前６０４－１,山形県上山市皆沢字諏訪前６０４－１,,47768,山形県,上山市,皆沢,,2022/07/13,2022/07/13,,,株式会社丹野こんにゃく,丹野真敬,023-674-2351,上山市楢下１２３３番地の２,山形県上山市楢下１２３３番地ノ２,,47756,山形県,上山市,楢下,1257,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社丹野こんにゃく,株式会社丹野こんにゃく,株式会社丹野こんにゃく,,1,,,,,
,,佐藤道子,,上山市楢下３２,,大黒屋,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1258,2022/7/13,2022/7/13,,村山保健所,大黒屋,023,,,,,上山市楢下３２,山形県上山市楢下３２,,47756,山形県,上山市,楢下,,2022/07/13,2022/07/13,,,,,,,,,,,,,1258,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,大黒屋,大黒屋,,,1,,,,,
,,川嶋邦子,,上山市皆沢字宝１２６－１,,ときめき・ラボ,3,#N/A,301,菓子製造業,1259,2022/7/13,2022/7/13,,村山保健所,ときめき・ラボ,023,,,,,上山市皆沢字宝１２６－１,山形県上山市皆沢字宝１２６－１,,47768,山形県,上山市,皆沢,,2022/07/13,2022/07/13,,,,,,,,,,,,,1259,,菓子製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,ときめき・ラボ,ときめきラボ,,,1,,,,,
,,北沢由行,,上山市相生１１,,きたや,1,#N/A,102,飲食店営業（そば）,1260,2022/7/13,2022/7/13,,村山保健所,きたや,023,,,,,上山市相生１１,山形県上山市相生１１,,47706,山形県,上山市,相生,,2022/07/13,2022/07/13,,,,,,,,,,,,,1260,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,きたや,きたや,,,1,,,,,
,,阿部信美,,上山市藤吾字久保３１９,,実生庵,1,#N/A,101,飲食店営業（一般食堂・レストラン）,1261,2022/7/13,2022/7/13,,村山保健所,実生庵,023,,,,,上山市藤吾字久保３１９,山形県上山市藤吾字久保３１９,,47747,山形県,上山市,藤吾,,2022/07/13,2022/07/13,,,,,,,,,,,,,1261,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,実生庵,実生庵,,,1,,,,,
,,加賀善弘,,上山市長清水三丁目２－６６,,鯉の加賀屋,32,#N/A,3201,そうざい製造業,1262,2022/7/13,2022/7/13,,村山保健所,鯉の加賀屋,023,,,,,上山市長清水三丁目２－６６,山形県上山市長清水３丁目２－６６,,47754,山形県,上山市,長清水３,,2022/07/13,2022/07/13,,,,,,,,,,,,,1262,,そうざい製造業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,製造業,食料品製造業,,,,,,,,,鯉の加賀屋,鯉の加賀屋,,,1,,,,,
上山市葉山４－１５,023-672-0295,株式会社　橋本屋旅館,橋本龍治,上山市葉山４－１５,023-672-0295,音蔵,1,#N/A,109,飲食店営業（スナック・バー）,1263,2022/7/13,2022/7/13,,村山保健所,音蔵,023,023-672-0295,,,,上山市葉山４－１５,山形県上山市葉山４－１５,,47805,山形県,上山市,葉山,,2022/07/13,2022/07/13,,,株式会社　橋本屋旅館,橋本龍治,023-672-0295,上山市葉山４－１５,山形県上山市葉山４－１５,,47805,山形県,上山市,葉山,1263,,飲食店営業,カフェ・バー・キャバレー,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,音蔵,音蔵,株式会社橋本屋旅館,,1,,,,,
千葉県木更津市瓜倉３６１,044-281-2600,コストコホールセールジャパン株式会社,ケンテリオ,上山市みはらしの丘２１,023-679-8255,コストコホールセールかみのやま倉庫店,1,#N/A,118,飲食店営業（その他）,1241,2022/7/14,2022/7/14,,村山保健所,コストコホールセールかみのやま倉庫店,023,023-679-8255,,,,上山市みはらしの丘２１,山形県上山市みはらしノ丘２１,,47705,山形県,上山市,,,2022/07/14,2022/07/14,,,コストコホールセールジャパン株式会社,ケンテリオ,044-281-2600,千葉県木更津市瓜倉３６１,千葉県木更津市瓜倉３６１,,68275,千葉県,木更津市,瓜倉,1241,,飲食店営業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,宿泊業，飲食サービス業,飲食店,,,,,,,,,コストコホールセールかみのやま倉庫店,コストコホルセルかみのやま倉庫店,コストコホールセールジャパン株式会社,,5,,,,,
千葉県木更津市瓜倉３６１,044-281-2600,コストコホールセールジャパン株式会社,ケンテリオ,上山市みはらしの丘２１,023-679-8255,コストコホールセールかみのやま倉庫店,14,#N/A,1401,魚介類販売業（一般）,1242,2022/7/14,2022/7/14,,村山保健所,コストコホールセールかみのやま倉庫店,023,023-679-8255,,,,上山市みはらしの丘２１,山形県上山市みはらしノ丘２１,,47705,山形県,上山市,,,2022/07/14,2022/07/14,,,コストコホールセールジャパン株式会社,ケンテリオ,044-281-2600,千葉県木更津市瓜倉３６１,千葉県木更津市瓜倉３６１,,68275,千葉県,木更津市,瓜倉,1242,,魚介類販売業,,,,067_山形県_村山保健所_食品衛生()_2022年07月_末日_新規、廃止,卸売業，小売業,飲食料品小売業,,,,,,,,,コストコホールセールかみのやま倉庫店,コストコホルセルかみのやま倉庫店,コストコホールセールジャパン株式会社,,5,,,,,
