,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,n処理終了,,,,,,,,,,,,,,n10_company_name_maintenance,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
① 飲食店営業,食堂，仕出し屋,ビアパブべアレン材木町,岩手県,盛岡市,材木町７－３１,,019-626-2771,株式会社ベアレン醸造所,代表取締役　木　村　　剛,2022/7/13,2029/7/25,1900/1/6,2-155,継続,,盛岡市保健所,ビアパブべアレン材木町,019,019-626-2771,,,,岩手県　盛岡市　材木町７－３１,岩手県盛岡市材木町７－３１,,29205,岩手県,盛岡市,材木町,,,2022/07/13,,2029/07/25,株式会社ベアレン醸造所,代表取締役　木　村　剛,,,,,,,,,2-155,継続,飲食店営業, 食堂，仕出し屋,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ビアパブべアレン材木町,ビアパブべアレン材木町,株式会社ベアレン醸造所,,1,,,,,
① 飲食店営業,食堂,矢車,岩手県,盛岡市,東山一丁目２０－３,佐々忠コーポ５号,019-654-0644,菊　池　幸太郎,　,2022/7/8,2028/7/25,1900/1/5,2-153,継続,,盛岡市保健所,矢車,019,019-654-0644,,,,岩手県　盛岡市　東山一丁目２０－３,岩手県盛岡市東山１丁目２０－３,佐々忠コーポ５号,29377,岩手県,盛岡市,東山１,,,2022/07/08,,2028/07/25,,,,,,,,,,,2-153,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,矢車,矢車,,,1,,,,,
① 飲食店営業,軽飲食,花水木カフェ,岩手県,盛岡市,緑が丘二丁目１２－６０,,019-681-9287,株式会社ジェイウッド,代表取締役　正　木　秀　樹,2022/7/13,2027/7/25,1900/1/4,2-152,継続,,盛岡市保健所,花水木カフェ,019,019-681-9287,,,,岩手県　盛岡市　緑が丘二丁目１２－６０,岩手県盛岡市緑が丘２丁目１２－６０,,29336,岩手県,盛岡市,緑が丘２,,,2022/07/13,,2027/07/25,株式会社ジェイウッド,代表取締役　正　木　秀　樹,,,,,,,,,2-152,継続,飲食店営業, 軽飲食,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,花水木カフェ,花水木カフェ,株式会社ジェイウッド,,1,,,,,
① 飲食店営業,仕出し屋，弁当屋,地域生活支援センター「歩夢」,岩手県,盛岡市,高松三丁目７－３３,,019-662-6852,社会福祉法人岩手県社会福祉事業団,理事長　　佐々木　　　信,2022/7/7,2029/7/25,1900/1/6,2-150,継続,,盛岡市保健所,地域生活支援センター「歩夢」,019,019-662-6852,,,,岩手県　盛岡市　高松三丁目７－３３,岩手県盛岡市高松３丁目７－３３,,29242,岩手県,盛岡市,高松３,,,2022/07/07,,2029/07/25,社会福祉法人岩手県社会福祉事業団,理事長　佐々木　　　信,,,,,,,,,2-150,継続,飲食店営業, 仕出し屋，弁当屋,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,地域生活支援センター「歩夢」,地域生活支援センタ歩夢,社会福祉法人岩手県社会福祉事業団,,1,,,,,
① 飲食店営業,すし屋,昌寿司　上田支店,岩手県,盛岡市,上田四丁目４－２３,,019-622-1680,田　中　典　夫,　,2022/7/7,2028/7/25,1900/1/5,2-149,継続,,盛岡市保健所,昌寿司　上田支店,019,019-622-1680,,,,岩手県　盛岡市　上田四丁目４－２３,岩手県盛岡市上田４丁目４－２３,,29082,岩手県,盛岡市,上田４,,,2022/07/07,,2028/07/25,,,,,,,,,,,2-149,継続,飲食店営業, すし屋,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,昌寿司　上田支店,昌寿司上田支店,,,1,,,,,
① 飲食店営業,食堂,中日小料理　霞,岩手県,盛岡市,八幡町５－２,,,芦　　　興　霞,　,2022/7/8,2028/7/25,1900/1/5,1-104,新規,,盛岡市保健所,中日小料理　霞,019,,,,,岩手県　盛岡市　八幡町５－２,岩手県盛岡市八幡町５－２,,29296,岩手県,盛岡市,八幡町,,,2022/07/08,,2028/07/25,,,,,,,,,,,1-104,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,中日小料理　霞,中日小料理霞,,,1,,,,,
① 飲食店営業,バー,出逢いの館　２号店,岩手県,盛岡市,中央通二丁目１番３号,SNIロードサイドビル４階B号室,019-658-8581,ｎｅｘｔｄａｙｓ株式会社,代表取締役　中　里　真　也,2022/7/20,2029/9/25,1900/1/6,1-123,新規,,盛岡市保健所,出逢いの館　２号店,019,019-658-8581,,,,岩手県　盛岡市　中央通二丁目１番３号,岩手県盛岡市中央通２丁目１番３号,SNIロードサイドビル４階B号室,29250,岩手県,盛岡市,中央通２,,,2022/07/20,,2029/09/25,ｎｅｘｔｄａｙｓ株式会社,代表取締役　中　里　真　也,,,,,,,,,1-123,新規,飲食店営業, バー,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,出逢いの館　２号店,出逢いの館２号店,ｎｅｘｔｄａｙｓ株式会社,,1,,,,,
① 飲食店営業,,プリンプリン,岩手県,盛岡市,大通二丁目４－１０,SNI SOUTH ビル2階,019-654-2626,佐々木　知　己,　,2022/7/28,2029/9/25,1900/1/6,1-130,新規,,盛岡市保健所,プリンプリン,019,019-654-2626,,,,岩手県　盛岡市　大通二丁目４－１０,岩手県盛岡市大通２丁目４－１０,SNI SOUTH ビル2階,29089,岩手県,盛岡市,大通２,,,2022/07/28,,2029/09/25,,,,,,,,,,,1-130,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,プリンプリン,プリンプリン,,,1,,,,,
① 飲食店営業,バー,カラオケのお店　ゆめっち,岩手県,盛岡市,松尾町４－１,,,工　藤　由　女,　,2022/7/29,2028/10/25,1900/1/5,1-129,新規,,盛岡市保健所,カラオケのお店　ゆめっち,019,,,,,岩手県　盛岡市　松尾町４－１,岩手県盛岡市松尾町４－１,,29318,岩手県,盛岡市,松尾町,,,2022/07/29,,2028/10/25,,,,,,,,,,,1-129,新規,飲食店営業, バー,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,カラオケのお店　ゆめっち,カラオケのお店ゆめっち,,,1,,,,,
① 飲食店営業,食堂,御勝手屋　ふくろう,岩手県,盛岡市,三本柳５地割２９－２４,,なし,菊　地　　　朗,　,2022/7/29,2028/8/25,1900/1/5,1-128,新規,,盛岡市保健所,御勝手屋　ふくろう,019,,,,,岩手県　盛岡市　三本柳５地割２９－２４,岩手県盛岡市三本柳５地割２９－２４,,29565,岩手県,盛岡市,三本柳５地割,,,2022/07/29,,2028/08/25,,,,,,,,,,,1-128,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,御勝手屋　ふくろう,御勝手屋ふくろう,,,1,,,,,
① 飲食店営業,,GOAT,岩手県,盛岡市,大通二丁目３－２０,阿部ビル４F,019-601-5377,株式会社ミノフジャパン,代表取締役　中　山　智　喜,2022/7/20,2028/9/25,1900/1/5,1-125,新規,,盛岡市保健所,GOAT,019,019-601-5377,,,,岩手県　盛岡市　大通二丁目３－２０,岩手県盛岡市大通２丁目３－２０,阿部ビル４F,29089,岩手県,盛岡市,大通２,,,2022/07/20,,2028/09/25,株式会社ミノフジャパン,代表取締役　中　山　智　喜,,,,,,,,,1-125,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＧＯＡＴ,ＧＯＡＴ,株式会社ミノフジャパン,,1,,,,,
① 飲食店営業,,旬の一Bon,岩手県,盛岡市,上堂四丁目１３－１２,,,細　田　一　彦,　,2022/7/20,2028/7/25,1900/1/5,1-112,新規,,盛岡市保健所,旬の一Bon,019,,,,,岩手県　盛岡市　上堂四丁目１３－１２,岩手県盛岡市上堂４丁目１３－１２,,29182,岩手県,盛岡市,上堂４,,,2022/07/20,,2028/07/25,,,,,,,,,,,1-112,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,旬の一Ｂｏｎ,旬の一Ｂｏｎ,,,3,,,,,
① 飲食店営業,,LUNA,岩手県,盛岡市,大通二丁目３－１６,渡辺ビル２F,019-656-1453,株式会社ミノフジャパン,代表取締役　中　山　智　喜,2022/7/20,2028/9/25,1900/1/5,1-124,新規,,盛岡市保健所,LUNA,019,019-656-1453,,,,岩手県　盛岡市　大通二丁目３－１６,岩手県盛岡市大通２丁目３－１６,渡辺ビル２F,29089,岩手県,盛岡市,大通２,,,2022/07/20,,2028/09/25,株式会社ミノフジャパン,代表取締役　中　山　智　喜,,,,,,,,,1-124,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＬＵＮＡ,ＬＵＮＡ,株式会社ミノフジャパン,,1,,,,,
① 飲食店営業,食堂,居座カラ春競馬場店春ママ食堂,岩手県,盛岡市,新庄字上八木田１０,,090-4311-1856,村　山　小　枝,　,2022/7/21,2029/8/25,1900/1/6,1-122,新規,,盛岡市保健所,居座カラ春競馬場店春ママ食堂,019,090-4311-1856,,,,岩手県　盛岡市　新庄字上八木田１０,岩手県盛岡市新庄字上八木田１０,,29226,岩手県,盛岡市,新庄,,,2022/07/21,,2029/08/25,,,,,,,,,,,1-122,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居座カラ春競馬場店春ママ食堂,居座カラ春競馬場店春ママ食堂,,,1,,,,,
① 飲食店営業,バー,シーシャ屋　ミント,岩手県,盛岡市,菜園二丁目４－１１,菜園ビレッジ２F,なし,小笠原　　　航,　,2022/7/20,2029/9/25,1900/1/6,1-121,新規,,盛岡市保健所,シーシャ屋　ミント,019,,,,,岩手県　盛岡市　菜園二丁目４－１１,岩手県盛岡市菜園２丁目４－１１,菜園ビレッジ２F,29201,岩手県,盛岡市,菜園２,,,2022/07/20,,2029/09/25,,,,,,,,,,,1-121,新規,飲食店営業, バー,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,シーシャ屋　ミント,シシャ屋ミント,,,1,,,,,
① 飲食店営業,軽飲食,172,岩手県,盛岡市,内丸５－１８　１Ｆ,,090-4555-6765,高　堰　　　仁,　,2022/7/20,2028/9/25,1900/1/5,1-120,新規,,盛岡市保健所,172,019,090-4555-6765,,,,岩手県　盛岡市　内丸５－１８　１Ｆ,岩手県盛岡市内丸５－１８１Ｆ,,29083,岩手県,盛岡市,内丸,,,2022/07/20,,2028/09/25,,,,,,,,,,,1-120,新規,飲食店営業, 軽飲食,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,１７２,１７２,,,1,,,,,
① 飲食店営業,,ＳＷＳ合同会社,岩手県,盛岡市,夕顔瀬町２２－３０,レンタルスペース夕顔瀬,080-5613-3150,ＳＷＳ合同会社,代表社員　澤　瀬　智　美,2022/7/28,2028/8/25,1900/1/5,1-119,新規,,盛岡市保健所,ＳＷＳ合同会社,019,080-5613-3150,,,,岩手県　盛岡市　夕顔瀬町２２－３０,岩手県盛岡市夕顔瀬町２２－３０,レンタルスペース夕顔瀬,29373,岩手県,盛岡市,夕顔瀬町,,,2022/07/28,,2028/08/25,ＳＷＳ合同会社,代表社員　澤　瀬　智　美,,,,,,,,,1-119,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＳＷＳ合同会社,ＳＷＳ合同会社,ＳＷＳ合同会社,,1,,,,,
① 飲食店営業,食堂,チャバタケdoors,岩手県,盛岡市,茶畑二丁目２４番１０号,,019-601-3577,株式会社ｄｏｏｒｓ,代表取締役　八　木　　　禅,2022/7/15,2028/7/25,1900/1/5,1-117,新規,,盛岡市保健所,チャバタケdoors,019,019-601-3577,,,,岩手県　盛岡市　茶畑二丁目２４番１０号,岩手県盛岡市茶畑２丁目２４番１０号,,29248,岩手県,盛岡市,茶畑２,,,2022/07/15,,2028/07/25,株式会社ｄｏｏｒｓ,代表取締役　八　木　　禅,,,,,,,,,1-117,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,チャバタケｄｏｏｒｓ,チャバタケｄｏｏｒｓ,株式会社ｄｏｏｒｓ,,1,,,,,
① 飲食店営業,食堂,もつ焼きホームラン,岩手県,盛岡市,大通三丁目７ー９,霞ビル１F,019-656-9850,,,2022/7/20,2029/9/25,1900/1/6,1-116,新規,,盛岡市保健所,もつ焼きホームラン,019,019-656-9850,,,,岩手県　盛岡市　大通三丁目７ー９,岩手県盛岡市大通３丁目７－９,霞ビル１F,29090,岩手県,盛岡市,大通３,,,2022/07/20,,2029/09/25,,,,,,,,,,,1-116,新規,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,もつ焼きホームラン,もつ焼きホムラン,,,1,,,,,
① 飲食店営業,すし屋,囲𩵋　すし一〆,岩手県,盛岡市,菜園一丁目５番,リデル盛岡102,019-681-9340,,,2022/7/20,2029/9/25,1900/1/6,1-115,新規,,盛岡市保健所,囲𩵋　すし一〆,019,019-681-9340,,,,岩手県　盛岡市　菜園一丁目５番,岩手県盛岡市菜園１丁目５番,リデル盛岡102,29200,岩手県,盛岡市,菜園１,,,2022/07/20,,2029/09/25,,,,,,,,,,,1-115,新規,飲食店営業, すし屋,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,囲𩵋　すし一〆,囲𩵋すし一,,,1,,,,,
① 飲食店営業,食堂,うさぎや,岩手県,盛岡市,南大通一丁目１－２４,,,,,2022/7/8,2027/7/25,1900/1/4,2-145,継続,,盛岡市保健所,うさぎや,019,,,,,岩手県　盛岡市　南大通一丁目１－２４,岩手県盛岡市南大通１丁目１－２４,,29340,岩手県,盛岡市,南大通１,,,2022/07/08,,2027/07/25,,,,,,,,,,,2-145,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,うさぎや,うさぎや,,,1,,,,,
① 飲食店営業,,CHARTIER,岩手県,盛岡市,大通二丁目３－１６,渡辺ビル１F,019-656-1636,株式会社ミノフジャパン,代表取締役　中　山　智　喜,2022/7/20,2028/9/25,1900/1/5,1-126,新規,,盛岡市保健所,CHARTIER,019,019-656-1636,,,,岩手県　盛岡市　大通二丁目３－１６,岩手県盛岡市大通２丁目３－１６,渡辺ビル１F,29089,岩手県,盛岡市,大通２,,,2022/07/20,,2028/09/25,株式会社ミノフジャパン,代表取締役　中　山　智　喜,,,,,,,,,1-126,新規,飲食店営業,,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ＣＨＡＲＴＩＥＲ,ＣＨＡＲＴＩＥＲ,株式会社ミノフジャパン,,1,,,,,
① 飲食店営業,軽飲食,株式会社竹芳,岩手県,盛岡市,東安庭一丁目６番２号,,019-653-6158,株式会社竹芳,代表取締役　長　澤　久　子,2022/7/8,2028/7/25,1900/1/5,2-148,継続,,盛岡市保健所,株式会社竹芳,019,019-653-6158,,,,岩手県　盛岡市　東安庭一丁目６番２号,岩手県盛岡市東安庭１丁目６番２号,,29299,岩手県,盛岡市,東安庭１,,,2022/07/08,,2028/07/25,株式会社竹芳,代表取締役　長　澤　久　子,,,,,,,,,2-148,継続,飲食店営業, 軽飲食,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,株式会社竹芳,株式会社竹芳,株式会社竹芳,,1,,,,,
① 飲食店営業,食堂,居酒屋　けんちゃん,岩手県,盛岡市,上田三丁目１４－３６,,019-654-5582,,,2022/7/7,2027/7/25,1900/1/4,2-131,継続,,盛岡市保健所,居酒屋　けんちゃん,019,019-654-5582,,,,岩手県　盛岡市　上田三丁目１４－３６,岩手県盛岡市上田３丁目１４－３６,,29081,岩手県,盛岡市,上田３,,,2022/07/07,,2027/07/25,,,,,,,,,,,2-131,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,居酒屋　けんちゃん,居酒屋けんちゃん,,,1,,,,,
① 飲食店営業,食堂,サービス付き高齢者住宅　優久苑,岩手県,盛岡市,大館町２６－７,,019-601-6646,しょうげつフードサービス株式会社,代表取締役　村　井　智　紀,2022/7/13,2029/7/25,1900/1/6,2-130,継続,,盛岡市保健所,サービス付き高齢者住宅　優久苑,019,019-601-6646,,,,岩手県　盛岡市　大館町２６－７,岩手県盛岡市大館町２６－７,,29087,岩手県,盛岡市,大館町,,,2022/07/13,,2029/07/25,しょうげつフードサービス株式会社,代表取締役　村　井　智　紀,,,,,,,,,2-130,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,サービス付き高齢者住宅　優久苑,サビス付き高齢者住宅優久苑,しょうげつフードサービス株式会社,,1,,,,,
① 飲食店営業,食堂、そうざい,めしや　母ちゃん,岩手県,盛岡市,南大通一丁目１０－８,タマヤパークビル１F,なし,北　田　洋　子,　,2022/7/8,2028/7/25,1900/1/5,2-129,継続,,盛岡市保健所,めしや　母ちゃん,019,,,,,岩手県　盛岡市　南大通一丁目１０－８,岩手県盛岡市南大通１丁目１０－８,タマヤパークビル１F,29340,岩手県,盛岡市,南大通１,,,2022/07/08,,2028/07/25,,,,,,,,,,,2-129,継続,飲食店営業, 食堂、そうざい,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,めしや　母ちゃん,めしや母ちゃん,,,1,,,,,
① 飲食店営業,食堂,ラーメンとおにぎりの店　譲,岩手県,盛岡市,大館町２３－６５,さゆき荘１,019-646-8768,鈴　木　優　司,　,2022/7/13,2028/7/25,1900/1/5,2-128,継続,,盛岡市保健所,ラーメンとおにぎりの店　譲,019,019-646-8768,,,,岩手県　盛岡市　大館町２３－６５,岩手県盛岡市大館町２３－６５,さゆき荘１,29087,岩手県,盛岡市,大館町,,,2022/07/13,,2028/07/25,,,,,,,,,,,2-128,継続,飲食店営業, 食堂,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,ラーメンとおにぎりの店　譲,ラメンとおにぎりの店譲,,,1,,,,,
① 飲食店営業,バー,和風ｽﾅｯｸ　つむぎ,岩手県,盛岡市,安倍館町１８－３７,,019-647-1507,川　村　ソヨ子,　,2022/7/4,2027/7/25,1900/1/4,2-134,継続,,盛岡市保健所,和風ｽﾅｯｸ　つむぎ,019,019-647-1507,,,,岩手県　盛岡市　安倍館町１８－３７,岩手県盛岡市安倍館町１８－３７,,29057,岩手県,盛岡市,安倍館町,,,2022/07/04,,2027/07/25,,,,,,,,,,,2-134,継続,飲食店営業, バー,,,039_岩手県_盛岡市保健所_食品衛生(許可)_2022年07月まで全件_末日,宿泊業，飲食サービス業,飲食店,,,,,,,,,和風スナック　つむぎ,和風スナックつむぎ,,,1,,,,,
